shelf_id,batch_code,item_category,item_subcategory,standard_batch_size,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location
HOTCOF14,B-7730,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-25,2028-02-08,16,16,0,in-store
HOTCOF15,B-9358,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-26,2027-01-06,27,27,0,in-store
HOTCOF16,B-7583,HOT BEVERAGES,Coffee pods and capsules,60,2025-11-24,2027-06-11,52,52,0,in-store
HOTCOF17,B-2553,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-23,2027-01-11,24,24,0,in-store
HOTCOF17,B-6221,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-25,2027-03-07,24,24,0,in-store
HOTCOF17,B-3461,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-26,2027-12-12,1,1,0,in-store
HOTCOF18,B-2756,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-24,2027-06-29,24,24,0,in-store
HOTCOF19,B-8372,HOT BEVERAGES,Coffee pods and capsules,36,2025-11-26,2027-07-24,36,36,0,in-store
HOTCOF20,B-1368,HOT BEVERAGES,Coffee pods and capsules,42,2025-11-26,2027-07-14,38,38,0,in-store
HOTCOF21,B-7863,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-24,2027-08-10,18,18,0,in-store
HOTCOF21,B-9670,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-25,2027-06-26,18,18,0,in-store
HOTCOF21,B-8458,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-26,2028-02-08,5,5,0,in-store
HOTCOF22,B-4569,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-26,2027-04-23,42,42,0,in-store
HOTCOF23,B-5229,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-24,2027-02-15,29,29,0,in-store
HOTCOF24,B-5320,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-23,2027-09-06,30,30,0,in-store
HOTCOF24,B-1899,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-26,2027-07-08,4,4,0,in-store
HOTCOF25,B-7046,HOT BEVERAGES,Coffee pods and capsules,36,2025-11-24,2027-07-23,36,36,0,in-store
HOTCOF25,B-8510,HOT BEVERAGES,Coffee pods and capsules,36,2025-11-25,2027-05-29,10,10,0,in-store
HOTCOF26,B-4535,HOT BEVERAGES,Coffee pods and capsules,60,2025-11-25,2027-08-24,53,53,0,in-store
HOTCOF27,B-4074,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-24,2026-12-02,30,30,0,in-store
HOTCOF27,B-9179,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-26,2027-10-16,4,4,0,in-store
HOTCOF28,B-1796,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-24,2027-09-13,39,39,0,in-store
HOTCOF29,B-7097,HOT BEVERAGES,Coffee pods and capsules,42,2025-11-26,2027-05-12,35,35,0,in-store
HOTCOF30,B-4203,HOT BEVERAGES,Coffee pods and capsules,60,2025-11-24,2027-03-26,46,46,0,in-store
HOTCOF31,B-9357,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-25,2027-08-26,30,30,0,in-store
HOTCOF31,B-9020,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-26,2027-12-27,20,20,0,in-store
HOTCOF32,B-9287,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-26,2027-02-26,28,28,0,in-store
HOTCOF33,B-6436,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-26,2027-01-23,40,40,0,in-store
HOTCOF34,B-1766,HOT BEVERAGES,Coffee pods and capsules,36,2025-11-24,2027-01-15,27,27,0,in-store
HOTCOF35,B-7320,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-25,2027-02-24,24,24,0,in-store
HOTCOF35,B-9333,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-25,2027-06-16,12,12,0,in-store
HOTCOF36,B-6624,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-23,2027-06-16,24,24,0,in-store
HOTCOF36,B-3877,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-24,2028-02-16,14,14,0,in-store
HOTCOF37,B-6394,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-25,2026-11-28,39,39,0,in-store
HOTCOF38,B-5555,HOT BEVERAGES,Coffee pods and capsules,42,2025-11-25,2027-11-21,34,34,0,in-store
HOTCOF39,B-8155,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-23,2027-04-02,30,30,0,in-store
HOTCOF39,B-6367,HOT BEVERAGES,Coffee pods and capsules,30,2025-11-24,2028-02-13,1,1,0,in-store
HOTCOF40,B-3642,HOT BEVERAGES,Coffee pods and capsules,60,2025-11-25,2027-01-23,58,58,0,in-store
HOTCOF41,B-7474,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-25,2027-03-07,18,18,0,in-store
HOTCOF41,B-8402,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-26,2027-11-10,3,3,0,in-store
HOTCOF42,B-2798,HOT BEVERAGES,Coffee pods and capsules,36,2025-11-26,2026-11-26,33,33,0,in-store
HOTCOF43,B-8597,HOT BEVERAGES,Coffee pods and capsules,24,2025-11-25,2027-11-11,21,21,0,in-store
HOTCOF44,B-1450,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-26,2027-04-26,39,39,0,in-store
HOTCOF45,B-5580,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-23,2027-09-27,18,18,0,in-store
HOTCOF45,B-3547,HOT BEVERAGES,Coffee pods and capsules,18,2025-11-25,2028-01-01,14,14,0,in-store
HOTCOF46,B-5022,HOT BEVERAGES,Coffee pods and capsules,48,2025-11-25,2027-08-31,40,40,0,in-store
HOTCOF1,B-5644,HOT BEVERAGES,Coffee beans,60,2025-11-25,2026-12-29,53,53,0,in-store
HOTCOF2,B-7354,HOT BEVERAGES,Coffee beans,24,2025-11-25,2027-09-18,17,17,0,in-store
HOTCOF3,B-7351,HOT BEVERAGES,Coffee beans,24,2025-11-26,2027-02-19,21,21,0,in-store
HOTCOF4,B-8771,HOT BEVERAGES,Coffee beans,60,2025-11-26,2027-09-16,53,53,0,in-store
HOTCOF5,B-6877,HOT BEVERAGES,Coffee beans,18,2025-11-26,2027-08-25,15,15,0,in-store
HOTCOF6,B-3051,HOT BEVERAGES,Coffee beans,60,2025-11-24,2027-01-19,46,46,0,in-store
HOTCOF7,B-5059,HOT BEVERAGES,Coffee beans,18,2025-11-24,2027-11-16,18,18,0,in-store
HOTCOF7,B-5796,HOT BEVERAGES,Coffee beans,18,2025-11-26,2028-01-15,5,5,0,in-store
HOTCOF8,B-5144,HOT BEVERAGES,Coffee beans,30,2025-11-26,2027-01-10,23,23,0,in-store
HOTCOF9,B-4145,HOT BEVERAGES,Coffee beans,18,2025-11-24,2027-03-25,18,18,0,in-store
HOTCOF9,B-8274,HOT BEVERAGES,Coffee beans,18,2025-11-25,2027-12-03,8,8,0,in-store
HOTCOF10,B-6651,HOT BEVERAGES,Coffee beans,48,2025-11-26,2027-11-12,38,38,0,in-store
HOTINS1,B-1458,HOT BEVERAGES,Instant coffee,42,2025-11-24,2027-05-01,38,38,0,in-store
HOTINS2,B-4701,HOT BEVERAGES,Instant coffee,36,2025-11-25,2027-07-08,29,29,0,in-store
HOTINS3,B-4127,HOT BEVERAGES,Instant coffee,24,2025-11-26,2027-05-03,21,21,0,in-store
HOTINS4,B-5933,HOT BEVERAGES,Instant coffee,30,2025-11-24,2027-07-23,23,23,0,in-store
HOTINS5,B-8712,HOT BEVERAGES,Instant coffee,24,2025-11-25,2027-04-30,17,17,0,in-store
HOTINS6,B-2455,HOT BEVERAGES,Instant coffee,30,2025-11-26,2027-03-19,21,21,0,in-store
HOTINS7,B-5700,HOT BEVERAGES,Instant coffee,30,2025-11-25,2027-01-27,22,22,0,in-store
HOTINS8,B-8786,HOT BEVERAGES,Instant coffee,42,2025-11-25,2027-06-13,32,32,0,in-store
HOTINS9,B-8983,HOT BEVERAGES,Instant coffee,24,2025-11-26,2027-07-30,20,20,0,in-store
HOTINS10,B-2257,HOT BEVERAGES,Instant coffee,60,2025-11-26,2026-12-09,57,57,0,in-store
HOTINS11,B-9971,HOT BEVERAGES,Instant coffee,36,2025-11-25,2027-01-09,27,27,0,in-store
HOTINS12,B-1555,HOT BEVERAGES,Instant coffee,60,2025-11-24,2027-03-05,52,52,0,in-store
HOTINS13,B-7825,HOT BEVERAGES,Instant coffee,48,2025-11-26,2027-04-27,34,34,0,in-store
HOTINS14,B-2212,HOT BEVERAGES,Instant coffee,24,2025-11-25,2026-12-16,18,18,0,in-store
HOTINS15,B-9985,HOT BEVERAGES,Instant coffee,30,2025-11-26,2027-10-13,27,27,0,in-store
HOTINS16,B-7659,HOT BEVERAGES,Instant coffee,48,2025-11-24,2027-05-04,41,41,0,in-store
HOTINS17,B-8163,HOT BEVERAGES,Instant coffee,18,2025-11-24,2027-01-03,15,15,0,in-store
HOTINS18,B-7489,HOT BEVERAGES,Instant coffee,24,2025-11-25,2027-06-02,22,22,0,in-store
HOTINS19,B-7611,HOT BEVERAGES,Instant coffee,42,2025-11-25,2027-09-24,36,36,0,in-store
HOTINS20,B-9367,HOT BEVERAGES,Instant coffee,36,2025-11-25,2027-11-06,32,32,0,in-store
HOTINS21,B-4857,HOT BEVERAGES,Instant coffee,30,2025-11-26,2027-06-07,28,28,0,in-store
HOTBAR1,B-5502,HOT BEVERAGES,Barley coffee,24,2025-11-26,2027-05-23,22,22,0,in-store
HOTBAR2,B-2593,HOT BEVERAGES,Barley coffee,18,2025-11-26,2027-05-25,15,15,0,in-store
HOTBAR3,B-1553,HOT BEVERAGES,Barley coffee,30,2025-11-26,2027-06-04,24,24,0,in-store
HOTBAR4,B-4933,HOT BEVERAGES,Barley coffee,42,2025-11-26,2027-02-28,39,39,0,in-store
HOTBAR5,B-8119,HOT BEVERAGES,Barley coffee,60,2025-11-26,2027-03-07,49,49,0,in-store
HOTBAR6,B-6831,HOT BEVERAGES,Barley coffee,30,2025-11-24,2027-05-05,28,28,0,in-store
HOTBAR7,B-9143,HOT BEVERAGES,Barley coffee,60,2025-11-25,2027-10-24,45,45,0,in-store
HOTBAR8,B-2133,HOT BEVERAGES,Barley coffee,48,2025-11-24,2027-01-03,43,43,0,in-store
HOTBAR9,B-7102,HOT BEVERAGES,Barley coffee,60,2025-11-26,2027-05-30,47,47,0,in-store
HOTBAR10,B-2344,HOT BEVERAGES,Barley coffee,36,2025-11-25,2027-10-18,33,33,0,in-store
HOTTEA1,B-9252,HOT BEVERAGES,Tea bags,18,2025-11-24,2026-11-29,18,18,0,in-store
HOTTEA1,B-4413,HOT BEVERAGES,Tea bags,18,2025-11-25,2027-08-23,18,18,0,in-store
HOTTEA1,B-8742,HOT BEVERAGES,Tea bags,18,2025-11-26,2028-06-03,3,3,0,in-store
HOTTEA2,B-8722,HOT BEVERAGES,Tea bags,24,2025-11-24,2027-09-06,17,17,0,in-store
HOTTEA3,B-8423,HOT BEVERAGES,Tea bags,60,2025-11-26,2027-02-03,51,51,0,in-store
HOTTEA4,B-1768,HOT BEVERAGES,Tea bags,36,2025-11-24,2027-09-16,32,32,0,in-store
HOTTEA5,B-5888,HOT BEVERAGES,Tea bags,36,2025-11-24,2027-01-25,34,34,0,in-store
HOTTEA6,B-1758,HOT BEVERAGES,Tea bags,18,2025-11-24,2027-04-06,18,18,0,in-store
HOTTEA6,B-8052,HOT BEVERAGES,Tea bags,18,2025-11-24,2027-07-21,18,18,0,in-store
HOTTEA6,B-6096,HOT BEVERAGES,Tea bags,18,2025-11-25,2027-09-12,16,16,0,in-store
HOTTEA7,B-8408,HOT BEVERAGES,Tea bags,60,2025-11-25,2027-03-18,57,57,0,in-store
HOTTEA8,B-6357,HOT BEVERAGES,Tea bags,24,2025-11-25,2027-04-12,23,23,0,in-store
HOTTEA9,B-2069,HOT BEVERAGES,Tea bags,60,2025-11-26,2027-09-24,54,54,0,in-store
HOTTEA10,B-6443,HOT BEVERAGES,Tea bags,48,2025-11-26,2027-11-19,34,34,0,in-store
HOTTEA11,B-1748,HOT BEVERAGES,Tea bags,24,2025-11-25,2027-04-06,24,24,0,in-store
HOTTEA11,B-6000,HOT BEVERAGES,Tea bags,24,2025-11-24,2027-10-04,17,17,0,in-store
HOTTEA12,B-2773,HOT BEVERAGES,Tea bags,18,2025-11-23,2027-09-02,18,18,0,in-store
HOTTEA12,B-3748,HOT BEVERAGES,Tea bags,18,2025-11-25,2028-01-11,18,18,0,in-store
HOTTEA12,B-5191,HOT BEVERAGES,Tea bags,18,2025-11-25,2027-06-22,5,5,0,in-store
HOTTEA13,B-7087,HOT BEVERAGES,Tea bags,48,2025-11-24,2027-02-18,36,36,0,in-store
HOTTEA14,B-5316,HOT BEVERAGES,Tea bags,18,2025-11-24,2027-05-07,18,18,0,in-store
HOTTEA14,B-3492,HOT BEVERAGES,Tea bags,18,2025-11-24,2028-01-17,11,11,0,in-store
HOTTEA15,B-5611,HOT BEVERAGES,Tea bags,48,2025-11-24,2027-02-27,40,40,0,in-store
HOTTEA16,B-9761,HOT BEVERAGES,Tea bags,36,2025-11-23,2027-01-20,36,36,0,in-store
HOTTEA16,B-5113,HOT BEVERAGES,Tea bags,36,2025-11-26,2027-11-10,15,15,0,in-store
HOTTEA17,B-5947,HOT BEVERAGES,Tea bags,30,2025-11-23,2027-10-04,30,30,0,in-store
HOTTEA17,B-9345,HOT BEVERAGES,Tea bags,30,2025-11-25,2028-01-03,1,1,0,in-store
HOTTEA18,B-7060,HOT BEVERAGES,Tea bags,24,2025-11-24,2027-03-15,24,24,0,in-store
HOTTEA18,B-9163,HOT BEVERAGES,Tea bags,24,2025-11-25,2027-08-25,14,14,0,in-store
HOTTEA19,B-1988,HOT BEVERAGES,Tea bags,48,2025-11-24,2027-04-20,36,36,0,in-store
HOTTEA20,B-8744,HOT BEVERAGES,Tea bags,42,2025-11-26,2026-12-10,33,33,0,in-store
HOTTEA21,B-1173,HOT BEVERAGES,Tea bags,60,2025-11-24,2027-11-21,58,58,0,in-store
HOTTEA22,B-8055,HOT BEVERAGES,Tea bags,60,2025-11-25,2027-10-22,50,50,0,in-store
HOTTEA23,B-1784,HOT BEVERAGES,Tea bags,36,2025-11-26,2026-12-25,26,26,0,in-store
HOTTEA24,B-6476,HOT BEVERAGES,Tea bags,36,2025-11-25,2026-12-21,32,32,0,in-store
HOTTEA25,B-2630,HOT BEVERAGES,Tea bags,42,2025-11-24,2027-07-31,32,32,0,in-store
HOTTEA26,B-8149,HOT BEVERAGES,Tea bags,18,2025-11-24,2027-03-07,18,18,0,in-store
HOTTEA26,B-4483,HOT BEVERAGES,Tea bags,18,2025-11-25,2027-07-14,5,5,0,in-store
HOTTEA27,B-5152,HOT BEVERAGES,Tea bags,24,2025-11-24,2027-04-06,24,24,0,in-store
HOTTEA27,B-3511,HOT BEVERAGES,Tea bags,24,2025-11-24,2027-09-14,20,20,0,in-store
HOTTEA28,B-3079,HOT BEVERAGES,Tea bags,60,2025-11-26,2027-05-06,51,51,0,in-store
HOTTEA29,B-9330,HOT BEVERAGES,Tea bags,48,2025-11-25,2027-05-16,42,42,0,in-store
HOTTEA30,B-4027,HOT BEVERAGES,Tea bags,42,2025-11-26,2027-09-13,30,30,0,in-store
HOTTEA31,B-2444,HOT BEVERAGES,Tea bags,24,2025-11-25,2027-04-27,23,23,0,in-store
HOTTEA32,B-5633,HOT BEVERAGES,Tea bags,18,2025-11-24,2027-11-06,18,18,0,in-store
HOTTEA32,B-9494,HOT BEVERAGES,Tea bags,18,2025-11-23,2027-11-29,18,18,0,in-store
HOTTEA32,B-5310,HOT BEVERAGES,Tea bags,18,2025-11-25,2028-01-07,2,2,0,in-store
HOTDEC1,B-4619,HOT BEVERAGES,Decaf tea bags,42,2025-11-25,2027-03-21,34,34,0,in-store
HOTDEC2,B-7991,HOT BEVERAGES,Decaf tea bags,36,2025-11-26,2027-07-06,26,26,0,in-store
HOTDEC3,B-2327,HOT BEVERAGES,Decaf tea bags,30,2025-11-25,2027-05-28,30,30,0,in-store
HOTDEC3,B-3830,HOT BEVERAGES,Decaf tea bags,30,2025-11-25,2027-09-29,4,4,0,in-store
HOTDEC4,B-9326,HOT BEVERAGES,Decaf tea bags,30,2025-11-26,2027-04-23,25,25,0,in-store
HOTDEC5,B-3645,HOT BEVERAGES,Decaf tea bags,48,2025-11-24,2027-09-29,35,35,0,in-store
HOTDEC6,B-5236,HOT BEVERAGES,Decaf tea bags,24,2025-11-24,2027-05-18,24,24,0,in-store
HOTDEC6,B-1034,HOT BEVERAGES,Decaf tea bags,24,2025-11-25,2027-12-30,9,9,0,in-store
HOTDEC7,B-8534,HOT BEVERAGES,Decaf tea bags,18,2025-11-23,2027-04-05,18,18,0,in-store
HOTDEC7,B-5751,HOT BEVERAGES,Decaf tea bags,18,2025-11-26,2027-07-27,3,3,0,in-store
HOTDEC8,B-9016,HOT BEVERAGES,Decaf tea bags,30,2025-11-25,2027-06-07,29,29,0,in-store
HOTINS1,B-5529,HOT BEVERAGES,Instant chamomile,48,2025-11-25,2027-05-10,34,34,0,in-store
HOTINS2,B-1824,HOT BEVERAGES,Instant chamomile,24,2025-11-24,2027-06-28,22,22,0,in-store
HOTINS3,B-1597,HOT BEVERAGES,Instant chamomile,42,2025-11-24,2027-07-19,34,34,0,in-store
HOTINS4,B-9795,HOT BEVERAGES,Instant chamomile,36,2025-11-25,2027-10-13,31,31,0,in-store
HOTINS5,B-6456,HOT BEVERAGES,Instant chamomile,48,2025-11-25,2027-10-24,46,46,0,in-store
HOTINS6,B-8693,HOT BEVERAGES,Instant chamomile,48,2025-11-25,2027-02-06,36,36,0,in-store
HOTCHA1,B-2300,HOT BEVERAGES,Chamomile tea bags,18,2025-11-25,2027-06-07,18,18,0,in-store
HOTCHA2,B-9614,HOT BEVERAGES,Chamomile tea bags,60,2025-11-26,2026-12-25,48,48,0,in-store
HOTCHA3,B-5003,HOT BEVERAGES,Chamomile tea bags,60,2025-11-24,2026-12-20,51,51,0,in-store
HOTCHA4,B-5736,HOT BEVERAGES,Chamomile tea bags,36,2025-11-24,2027-03-17,34,34,0,in-store
HOTCHA5,B-1529,HOT BEVERAGES,Chamomile tea bags,36,2025-11-25,2027-01-29,32,32,0,in-store
HOTCHA6,B-6035,HOT BEVERAGES,Chamomile tea bags,18,2025-11-22,2027-04-08,18,18,0,in-store
HOTCHA6,B-2465,HOT BEVERAGES,Chamomile tea bags,18,2025-11-24,2027-04-14,18,18,0,in-store
HOTCHA6,B-1589,HOT BEVERAGES,Chamomile tea bags,18,2025-11-24,2027-11-24,8,8,0,in-store
HOTCHA7,B-8952,HOT BEVERAGES,Chamomile tea bags,60,2025-11-24,2027-03-16,47,47,0,in-store
HOTCHA8,B-4469,HOT BEVERAGES,Chamomile tea bags,24,2025-11-24,2027-09-04,24,24,0,in-store
HOTCHA8,B-6760,HOT BEVERAGES,Chamomile tea bags,24,2025-11-24,2027-08-23,10,10,0,in-store
HOTOTH1,B-3065,HOT BEVERAGES,Other infusions,30,2025-11-25,2027-09-01,26,26,0,in-store
HOTOTH2,B-2902,HOT BEVERAGES,Other infusions,18,2025-11-25,2027-10-24,14,14,0,in-store
HOTOTH3,B-6516,HOT BEVERAGES,Other infusions,42,2025-11-24,2027-07-11,41,41,0,in-store
HOTOTH4,B-1123,HOT BEVERAGES,Other infusions,30,2025-11-24,2027-06-01,30,30,0,in-store
HOTOTH4,B-9798,HOT BEVERAGES,Other infusions,30,2025-11-26,2028-02-22,1,1,0,in-store
HOTOTH5,B-3151,HOT BEVERAGES,Other infusions,60,2025-11-25,2027-03-27,48,48,0,in-store
HOTOTH6,B-2715,HOT BEVERAGES,Other infusions,24,2025-11-24,2027-04-28,17,17,0,in-store
HOTOTH7,B-7894,HOT BEVERAGES,Other infusions,24,2025-11-24,2027-05-12,24,24,0,in-store
HOTOTH7,B-2895,HOT BEVERAGES,Other infusions,24,2025-11-26,2028-02-22,1,1,0,in-store
HOTOTH8,B-6252,HOT BEVERAGES,Other infusions,24,2025-11-25,2027-04-08,24,24,0,in-store
HOTOTH8,B-3561,HOT BEVERAGES,Other infusions,24,2025-11-24,2027-07-29,1,1,0,in-store
HOTOTH9,B-4506,HOT BEVERAGES,Other infusions,24,2025-11-23,2027-01-29,24,24,0,in-store
HOTOTH9,B-3475,HOT BEVERAGES,Other infusions,24,2025-11-24,2028-01-23,2,2,0,in-store
HOTOTH10,B-6417,HOT BEVERAGES,Other infusions,60,2025-11-25,2027-09-06,51,51,0,in-store
HOTOTH11,B-5721,HOT BEVERAGES,Other infusions,48,2025-11-25,2027-03-18,41,41,0,in-store
HOTOTH12,B-5152,HOT BEVERAGES,Other infusions,60,2025-11-26,2026-12-02,50,50,0,in-store
HOTOTH13,B-4073,HOT BEVERAGES,Other infusions,42,2025-11-25,2027-05-17,39,39,0,in-store
HOTOTH14,B-2619,HOT BEVERAGES,Other infusions,60,2025-11-26,2027-10-04,54,54,0,in-store
HOTOTH15,B-1564,HOT BEVERAGES,Other infusions,24,2025-11-25,2027-10-22,17,17,0,in-store
HOTOTH16,B-1640,HOT BEVERAGES,Other infusions,36,2025-11-26,2027-11-10,31,31,0,in-store
HOTOTH17,B-8704,HOT BEVERAGES,Other infusions,30,2025-11-24,2027-05-07,22,22,0,in-store
HOTOTH18,B-5464,HOT BEVERAGES,Other infusions,60,2025-11-26,2027-04-06,55,55,0,in-store
HOTOTH19,B-4708,HOT BEVERAGES,Other infusions,24,2025-11-24,2027-07-19,20,20,0,in-store
HOTOTH20,B-1137,HOT BEVERAGES,Other infusions,48,2025-11-25,2027-06-08,39,39,0,in-store
HOTOTH21,B-8242,HOT BEVERAGES,Other infusions,42,2025-11-24,2027-04-22,39,39,0,in-store
HOTOTH22,B-5614,HOT BEVERAGES,Other infusions,30,2025-11-24,2026-12-10,22,22,0,in-store
HOTOTH23,B-9361,HOT BEVERAGES,Other infusions,60,2025-11-26,2027-05-26,52,52,0,in-store
HOTOTH24,B-4903,HOT BEVERAGES,Other infusions,24,2025-11-24,2027-09-15,18,18,0,in-store
HOTOTH25,B-4051,HOT BEVERAGES,Other infusions,60,2025-11-26,2027-01-21,51,51,0,in-store
HOTOTH26,B-4835,HOT BEVERAGES,Other infusions,42,2025-11-26,2027-02-16,40,40,0,in-store
HOTOTH27,B-9614,HOT BEVERAGES,Other infusions,60,2025-11-25,2027-10-28,49,49,0,in-store
HOTOTH28,B-1145,HOT BEVERAGES,Other infusions,36,2025-11-26,2027-08-22,26,26,0,in-store
HOTOTH29,B-6388,HOT BEVERAGES,Other infusions,18,2025-11-25,2027-10-17,18,18,0,in-store
HOTOTH30,B-3665,HOT BEVERAGES,Other infusions,60,2025-11-25,2027-02-06,55,55,0,in-store
HOTOTH31,B-3829,HOT BEVERAGES,Other infusions,18,2025-11-24,2027-07-07,18,18,0,in-store
HOTOTH31,B-2241,HOT BEVERAGES,Other infusions,18,2025-11-26,2027-11-25,10,10,0,in-store
HOTOTH32,B-4362,HOT BEVERAGES,Other infusions,30,2025-11-26,2027-07-07,26,26,0,in-store
HOTOTH33,B-2388,HOT BEVERAGES,Other infusions,18,2025-11-25,2027-04-28,18,18,0,in-store
HOTOTH33,B-2821,HOT BEVERAGES,Other infusions,18,2025-11-26,2027-06-19,15,15,0,in-store
HOTOTH34,B-7655,HOT BEVERAGES,Other infusions,48,2025-11-25,2027-09-06,36,36,0,in-store
SAUMAY1,B-9743,SAUCES,Mayonnaise,75,2025-11-24,2026-12-01,59,59,0,in-store
SAUMAY2,B-7884,SAUCES,Mayonnaise,60,2025-11-26,2027-06-11,58,58,0,in-store
SAUMAY3,B-8287,SAUCES,Mayonnaise,50,2025-11-25,2027-02-22,36,36,0,in-store
SAUMAY4,B-4044,SAUCES,Mayonnaise,25,2025-11-25,2027-05-28,23,23,0,in-store
SAUMAY5,B-2806,SAUCES,Mayonnaise,20,2025-11-23,2027-02-23,20,20,0,in-store
SAUMAY5,B-3639,SAUCES,Mayonnaise,20,2025-11-25,2027-06-23,1,1,0,in-store
SAUMAY6,B-9264,SAUCES,Mayonnaise,55,2025-11-25,2027-08-03,44,44,0,in-store
SAUMAY7,B-4989,SAUCES,Mayonnaise,50,2025-11-24,2027-06-18,38,38,0,in-store
SAUMAY8,B-9216,SAUCES,Mayonnaise,35,2025-11-24,2027-07-05,30,30,0,in-store
SAUMAY9,B-6339,SAUCES,Mayonnaise,50,2025-11-24,2027-05-21,48,48,0,in-store
SAUMAY10,B-7837,SAUCES,Mayonnaise,60,2025-11-24,2026-11-28,47,47,0,in-store
SAUMAY11,B-2876,SAUCES,Mayonnaise,20,2025-11-26,2027-01-03,20,20,0,in-store
SAUMAY12,B-1733,SAUCES,Mayonnaise,45,2025-11-24,2027-05-31,32,32,0,in-store
SAUMAY13,B-7843,SAUCES,Mayonnaise,55,2025-11-26,2027-11-19,45,45,0,in-store
SAUMAY14,B-1191,SAUCES,Mayonnaise,50,2025-11-26,2027-08-05,37,37,0,in-store
SAUMAY15,B-2100,SAUCES,Mayonnaise,25,2025-11-25,2027-07-27,25,25,0,in-store
SAUMAY16,B-5052,SAUCES,Mayonnaise,30,2025-11-24,2027-07-04,26,26,0,in-store
SAUMAY17,B-6098,SAUCES,Mayonnaise,25,2025-11-24,2027-08-21,25,25,0,in-store
SAUMAY17,B-7711,SAUCES,Mayonnaise,25,2025-11-24,2027-10-12,4,4,0,in-store
SAUMAY18,B-4856,SAUCES,Mayonnaise,25,2025-11-23,2027-03-11,25,25,0,in-store
SAUMAY18,B-1046,SAUCES,Mayonnaise,25,2025-11-26,2027-12-23,8,8,0,in-store
SAUMAY19,B-2081,SAUCES,Mayonnaise,65,2025-11-25,2027-09-28,50,50,0,in-store
SAUMAY20,B-8150,SAUCES,Mayonnaise,40,2025-11-25,2027-01-08,38,38,0,in-store
SAUMAY21,B-2589,SAUCES,Mayonnaise,45,2025-11-25,2026-12-07,35,35,0,in-store
SAUKET1,B-7030,SAUCES,Ketchup,15,2025-11-23,2026-12-29,15,15,0,in-store
SAUKET1,B-7567,SAUCES,Ketchup,15,2025-11-24,2027-07-19,15,15,0,in-store
SAUKET1,B-6599,SAUCES,Ketchup,15,2025-11-26,2028-03-17,3,3,0,in-store
SAUKET2,B-9935,SAUCES,Ketchup,40,2025-11-24,2026-12-15,29,29,0,in-store
SAUKET3,B-6569,SAUCES,Ketchup,20,2025-11-25,2027-03-23,20,20,0,in-store
SAUKET3,B-4811,SAUCES,Ketchup,20,2025-11-25,2027-07-30,1,1,0,in-store
SAUKET4,B-5431,SAUCES,Ketchup,25,2025-11-26,2027-08-15,24,24,0,in-store
SAUKET5,B-4801,SAUCES,Ketchup,50,2025-11-24,2026-12-05,39,39,0,in-store
SAUKET6,B-1983,SAUCES,Ketchup,20,2025-11-25,2027-04-07,20,20,0,in-store
SAUKET6,B-6686,SAUCES,Ketchup,20,2025-11-24,2027-03-29,7,7,0,in-store
SAUKET7,B-6802,SAUCES,Ketchup,25,2025-11-24,2027-11-14,25,25,0,in-store
SAUKET7,B-5048,SAUCES,Ketchup,25,2025-11-26,2027-08-25,6,6,0,in-store
SAUKET8,B-1246,SAUCES,Ketchup,35,2025-11-24,2027-04-18,31,31,0,in-store
SAUKET9,B-3714,SAUCES,Ketchup,60,2025-11-26,2026-12-24,58,58,0,in-store
SAUKET10,B-3639,SAUCES,Ketchup,60,2025-11-24,2027-03-05,43,43,0,in-store
SAUKET11,B-5157,SAUCES,Ketchup,60,2025-11-24,2026-12-24,48,48,0,in-store
SAUKET12,B-6921,SAUCES,Ketchup,55,2025-11-24,2027-02-04,43,43,0,in-store
