shelf_id,discount_date,discount
SWECOO0609,2025-10-12,0.3499
SWECOO0613,2025-10-12,0.1
SWECOO0614,2025-10-12,0.2
SWECOO0616,2025-10-12,0.25
SWEIND0620,2025-10-12,0.15
SWEIND0622,2025-10-12,0.25
SWEIND0626,2025-10-12,0.25
SWESWE0640,2025-10-12,0.15
SWECHO0663,2025-10-12,0.1306
SWECHO0671,2025-10-12,0.15
SWECER0677,2025-10-12,0.15
SWECER0678,2025-10-12,0.2
SWERUS0681,2025-10-12,0.1943
SWERUS0683,2025-10-12,0.25
SWEJAM0689,2025-10-12,0.2
SWEJAM0693,2025-10-12,0.15
SWEJAM0694,2025-10-12,0.25
FLOFLO0703,2025-10-12,0.1
PASRIC0717,2025-10-12,0.1
PASPAS0733,2025-10-12,0.2391
PASPAS0737,2025-10-12,0.2
PASEGG0753,2025-10-12,0.2253
GLUSAV0775,2025-10-12,0.15
GLUSWE0780,2025-10-12,0.2
BREBRE0783,2025-10-12,0.2019
BREBRE0785,2025-10-12,0.2588
BREPAC0798,2025-10-12,0.15
BREPAC0800,2025-10-12,0.2
BREPIZ0804,2025-10-12,0.159
BRETAR0811,2025-10-12,0.2877
HOTGRO0817,2025-10-12,0.15
HOTINS0829,2025-10-12,0.3159
HOTINS0830,2025-10-12,0.0876
HOTINS0831,2025-10-12,0.15
HOTCHA0842,2025-10-12,0.1
HOTOTH0845,2025-10-12,0.308
HOTOTH0846,2025-10-12,0.15
SAUKET0855,2025-10-12,0.2
PASREA0869,2025-10-12,0.1663
PASREA0871,2025-10-12,0.25
PASTOM0877,2025-10-12,0.2
SPIHER0889,2025-10-12,0.25
VINWHI0895,2025-10-12,0.25
VINOLI0901,2025-10-12,0.0827
SAVCHI0913,2025-10-12,0.2
SAVPOP0923,2025-10-12,0.2
PETWET0933,2025-10-12,0.2631
PETWET0947,2025-10-12,0.1
PETDRY0951,2025-10-12,0.2576
PETDRY0954,2025-10-12,0.25
CANBEA0965,2025-10-12,0.2
CANCOR0968,2025-10-12,0.1
CANOTH0969,2025-10-12,0.25
CANVEG0976,2025-10-12,0.18
CANVEG0979,2025-10-12,0.1828
CANOLI0987,2025-10-12,0.25
REFYOG1025,2025-10-12,0.25
REFYOG1027,2025-10-12,0.2058
REFFRE1035,2025-10-12,0.2
REFFRE1037,2025-10-12,0.15
REFBUT1041,2025-10-12,0.1
REFCHE1050,2025-10-12,0.25
REFCHE1051,2025-10-12,0.2
REFCHE1057,2025-10-12,0.1
FROFRO1068,2025-10-12,0.115
FROFRO1094,2025-10-12,0.25
FROFRO1096,2025-10-12,0.15
MEABEE1104,2025-10-12,0.25
MEACHI1113,2025-10-12,0.138
MEACHI1114,2025-10-12,0.0949
MEASAU1119,2025-10-12,0.2826
MEACOL1124,2025-10-12,0.15
MEACOL1126,2025-10-12,0.0846
FISSHE1139,2025-10-12,0.1826
BEVWAT0001,2025-10-13,0.15
BEVFRU0011,2025-10-13,0.2095
BEVICE0024,2025-10-13,0.2849
BEVENE0030,2025-10-13,0.1959
BEVJUI0039,2025-10-13,0.15
BEVJUI0042,2025-10-13,0.15
BEVJUI0049,2025-10-13,0.0593
SPINON0053,2025-10-13,0.2
SPIALC0056,2025-10-13,0.1
SPIVOD0081,2025-10-13,0.2
BEESTA0086,2025-10-13,0.25
BEESTA0093,2025-10-13,0.2
BEEPRE0098,2025-10-13,0.1
BEEIMP0102,2025-10-13,0.25
BEENON0111,2025-10-13,0.0976
WINWHI0121,2025-10-13,0.25
WINRED0154,2025-10-13,0.15
WINRED0157,2025-10-13,0.1
WINRED0160,2025-10-13,0.2945
WINSPA0164,2025-10-13,0.2
WINSPA0172,2025-10-13,0.2
WINSPA0173,2025-10-13,0.15
WINSPA0178,2025-10-13,0.0961
WINSPA0181,2025-10-13,0.1
WINSPA0183,2025-10-13,0.1
LONLON0187,2025-10-13,0.25
LONPLA0194,2025-10-13,0.1897
HOUTIS0208,2025-10-13,0.2
HOUTIS0210,2025-10-13,0.1
HOUFIL0217,2025-10-13,0.121
BATSAN0236,2025-10-13,0.15
BATCOT0245,2025-10-13,0.15
BATLIQ0253,2025-10-13,0.1611
BATMOU0270,2025-10-13,0.25
BATTOO0272,2025-10-13,0.1
BATSHA0279,2025-10-13,0.2
BATCON0292,2025-10-13,0.15
BATHAI0307,2025-10-13,0.1
BATDEO0313,2025-10-13,0.1
BATBAT0326,2025-10-13,0.2
BATBAT0330,2025-10-13,0.2395
BATBOD0338,2025-10-13,0.2863
BATPRE0352,2025-10-13,0.2
BATRAZ0356,2025-10-13,0.1183
BATRAZ0357,2025-10-13,0.1
BATRAZ0361,2025-10-13,0.15
BATRAZ0362,2025-10-13,0.3324
BATRAZ0363,2025-10-13,0.2389
BATRAZ0364,2025-10-13,0.1524
LAUHAN0376,2025-10-13,0.3075
LAULIQ0378,2025-10-13,0.2
LAULIQ0381,2025-10-13,0.2725
LAUPOW0386,2025-10-13,0.1064
LAUFAB0390,2025-10-13,0.25
LAUBLE0398,2025-10-13,0.15
LAUSTA0403,2025-10-13,0.2
LAUSTA0405,2025-10-13,0.1
HOUDIS0410,2025-10-13,0.25
HOUDIS0411,2025-10-13,0.15
HOUDIS0412,2025-10-13,0.1
HOUDIS0417,2025-10-13,0.3076
HOUDET0440,2025-10-13,0.2
HOUGLA0443,2025-10-13,0.25
BABPAS0473,2025-10-13,0.2673
BABHOM0482,2025-10-13,0.1591
BABHOM0486,2025-10-13,0.3451
BABHOM0487,2025-10-13,0.25
BABHOM0488,2025-10-13,0.3139
FRUKIW0509,2025-10-13,0.1
FRUWAT0512,2025-10-13,0.15
FRUCAR0518,2025-10-13,0.1455
FRUREA0542,2025-10-13,0.1327
LONOTH0571,2025-10-13,0.1183
LONOTH0576,2025-10-13,0.1669
SWECOO0611,2025-10-13,0.2286
SWESNA0628,2025-10-13,0.15
SWESNA0632,2025-10-13,0.2
SWESNA0637,2025-10-13,0.2
SWECAN0645,2025-10-13,0.1148
SWECAN0646,2025-10-13,0.1
SWECAN0647,2025-10-13,0.1
SWEFLA0653,2025-10-13,0.1
SWEFLA0654,2025-10-13,0.0528
SWECOC0655,2025-10-13,0.25
SWECHO0669,2025-10-13,0.15
SWECER0675,2025-10-13,0.2
SWECER0679,2025-10-13,0.1662
SWEMIL0686,2025-10-13,0.1955
SWEMIL0687,2025-10-13,0.1
SWEHON0697,2025-10-13,0.1583
FLOCOR0707,2025-10-13,0.2
FLOSAL0714,2025-10-13,0.265
PASRIC0720,2025-10-13,0.2393
PASSPE0727,2025-10-13,0.1
PASPAS0736,2025-10-13,0.1923
PASPAS0741,2025-10-13,0.2
PASPAS0742,2025-10-13,0.136
PASEGG0748,2025-10-13,0.1
GLURIC0774,2025-10-13,0.1
BRERIC0790,2025-10-13,0.2
BRERIC0792,2025-10-13,0.2902
BREPAC0798,2025-10-13,0.066
BREPAC0799,2025-10-13,0.25
HOTGRO0814,2025-10-13,0.2504
HOTCOF0819,2025-10-13,0.0983
HOTCOF0826,2025-10-13,0.1253
HOTCOF0827,2025-10-13,0.25
HOTBAR0832,2025-10-13,0.1214
HOTTEA0838,2025-10-13,0.2286
PASTOM0878,2025-10-13,0.2
SPISPI0885,2025-10-13,0.1
SPIHER0887,2025-10-13,0.1
VINWHI0895,2025-10-13,0.2573
VINOLI0903,2025-10-13,0.1
VINOLI0906,2025-10-13,0.2
SAVCHI0914,2025-10-13,0.2364
SAVCHI0917,2025-10-13,0.25
SAVTOA0926,2025-10-13,0.3261
PETWET0928,2025-10-13,0.0977
PETWET0929,2025-10-13,0.2746
PETWET0933,2025-10-13,0.1
PETCAT0942,2025-10-13,0.15
CANOTH0971,2025-10-13,0.25
CANVEG0977,2025-10-13,0.25
CANVEG0978,2025-10-13,0.15
CANOLI0986,2025-10-13,0.15
CANTUN0996,2025-10-13,0.15
CANTUN0998,2025-10-13,0.0862
CANTUN1005,2025-10-13,0.3442
REFYOG1024,2025-10-13,0.2467
REFYOG1027,2025-10-13,0.1
REFFRE1033,2025-10-13,0.15
REFFRE1034,2025-10-13,0.15
REFFRE1035,2025-10-13,0.2
REFCHE1045,2025-10-13,0.25
REFCHE1047,2025-10-13,0.2644
REFCHE1051,2025-10-13,0.1472
REFCHE1052,2025-10-13,0.1
FROICE1081,2025-10-13,0.2773
MEABEE1100,2025-10-13,0.25
MEABEE1104,2025-10-13,0.25
MEAPOR1107,2025-10-13,0.25
MEACHI1110,2025-10-13,0.1
MEACHI1117,2025-10-13,0.1
MEACOL1130,2025-10-13,0.25
MEACOL1131,2025-10-13,0.2
MEACOL1132,2025-10-13,0.25
FISSHE1138,2025-10-13,0.2
FISSHE1140,2025-10-13,0.1231
BEVFRU0011,2025-10-14,0.2095
BEVICE0024,2025-10-14,0.2849
BEVENE0029,2025-10-14,0.25
BEVENE0030,2025-10-14,0.1959
BEVJUI0042,2025-10-14,0.25
BEVJUI0049,2025-10-14,0.0593
SPIALC0056,2025-10-14,0.2
SPIVOD0081,2025-10-14,0.1207
SPIETH0084,2025-10-14,0.15
BEEIMP0106,2025-10-14,0.15
BEENON0111,2025-10-14,0.0976
WINWHI0116,2025-10-14,0.15
WINRED0146,2025-10-14,0.25
WINRED0160,2025-10-14,0.2945
WINSPA0170,2025-10-14,0.1
WINSPA0178,2025-10-14,0.0961
WINSPA0179,2025-10-14,0.25
WINSPA0181,2025-10-14,0.1
LONPLA0194,2025-10-14,0.1897
LONCRE0203,2025-10-14,0.25
HOUPAP0206,2025-10-14,0.25
HOUFIL0217,2025-10-14,0.121
BATSAN0236,2025-10-14,0.25
BATSAN0237,2025-10-14,0.1
BATADU0242,2025-10-14,0.25
BATLIQ0253,2025-10-14,0.1611
BATTOO0259,2025-10-14,0.1
BATSHA0282,2025-10-14,0.25
BATCON0296,2025-10-14,0.1
BATHAI0304,2025-10-14,0.1
BATHAI0305,2025-10-14,0.15
BATHAI0308,2025-10-14,0.1
BATBAT0330,2025-10-14,0.2395
BATBOD0338,2025-10-14,0.2863
BATFAC0344,2025-10-14,0.25
BATRAZ0356,2025-10-14,0.1183
BATRAZ0362,2025-10-14,0.3324
BATRAZ0363,2025-10-14,0.2389
BATRAZ0364,2025-10-14,0.1524
LAUHAN0376,2025-10-14,0.3075
LAULIQ0379,2025-10-14,0.2
LAULIQ0381,2025-10-14,0.2725
LAUPOW0386,2025-10-14,0.1064
LAUBLE0398,2025-10-14,0.1229
LAUSTA0403,2025-10-14,0.15
HOUDIS0417,2025-10-14,0.3076
HOUDIS0422,2025-10-14,0.1
HOUDRA0429,2025-10-14,0.25
HOUANT0434,2025-10-14,0.15
HOUINS0446,2025-10-14,0.15
HOUSPO0462,2025-10-14,0.25
BABDIA0464,2025-10-14,0.15
BABDIA0467,2025-10-14,0.2
BABPAS0473,2025-10-14,0.2673
BABHOM0482,2025-10-14,0.1591
BABHOM0486,2025-10-14,0.3451
BABHOM0488,2025-10-14,0.3139
BABCAR0497,2025-10-14,0.25
FRUONI0516,2025-10-14,0.15
FRUCAR0518,2025-10-14,0.1455
FRUREA0542,2025-10-14,0.1327
LONDRI0563,2025-10-14,0.1
LONNUT0569,2025-10-14,0.25
LONOTH0571,2025-10-14,0.1183
LONOTH0576,2025-10-14,0.1669
SWESNA0587,2025-10-14,0.15
SWESNA0596,2025-10-14,0.2
SWECOO0611,2025-10-14,0.2286
SWEIND0623,2025-10-14,0.15
SWEIND0626,2025-10-14,0.2
SWESNA0628,2025-10-14,0.25
SWECAN0645,2025-10-14,0.1148
SWECAN0648,2025-10-14,0.1
SWECAN0649,2025-10-14,0.25
SWEFLA0654,2025-10-14,0.0528
SWESPR0661,2025-10-14,0.1
SWECER0679,2025-10-14,0.1662
SWERUS0685,2025-10-14,0.2
SWEMIL0686,2025-10-14,0.1955
SWEHON0697,2025-10-14,0.1583
FLOFLO0701,2025-10-14,0.2
FLOFLO0703,2025-10-14,0.2
FLOSAL0714,2025-10-14,0.265
PASRIC0720,2025-10-14,0.2393
PASPAS0734,2025-10-14,0.2
PASPAS0736,2025-10-14,0.1923
PASPAS0738,2025-10-14,0.2
PASPAS0742,2025-10-14,0.136
GLUSWE0778,2025-10-14,0.2
BREBRE0781,2025-10-14,0.1
BRERIC0792,2025-10-14,0.2902
BREPAC0798,2025-10-14,0.066
BRELON0802,2025-10-14,0.15
BRECRA0806,2025-10-14,0.2
BRETAR0811,2025-10-14,0.15
HOTGRO0814,2025-10-14,0.2504
HOTCOF0819,2025-10-14,0.0983
HOTCOF0820,2025-10-14,0.1
HOTCOF0826,2025-10-14,0.1253
HOTBAR0832,2025-10-14,0.1214
HOTTEA0838,2025-10-14,0.2286
HOTINS0841,2025-10-14,0.1
HOTCHA0843,2025-10-14,0.2
HOTOTH0844,2025-10-14,0.2
HOTOTH0847,2025-10-14,0.15
SAUMAY0853,2025-10-14,0.15
SAUKET0855,2025-10-14,0.25
SAUOTH0861,2025-10-14,0.25
PASREA0868,2025-10-14,0.15
SPISPI0885,2025-10-14,0.2
VINWHI0895,2025-10-14,0.2573
VINVIN0899,2025-10-14,0.15
VINOLI0903,2025-10-14,0.15
VINOLI0906,2025-10-14,0.2
SAVCHI0914,2025-10-14,0.2364
SAVCHI0919,2025-10-14,0.15
SAVTOA0926,2025-10-14,0.3261
PETWET0928,2025-10-14,0.0977
PETWET0929,2025-10-14,0.2746
PETCAT0943,2025-10-14,0.1
PETWET0949,2025-10-14,0.25
PETWET0950,2025-10-14,0.1
PETDRY0955,2025-10-14,0.1
PETCAT0958,2025-10-14,0.15
CANVEG0976,2025-10-14,0.1
CANVEG0978,2025-10-14,0.1
CANTUN0998,2025-10-14,0.0862
CANTUN1005,2025-10-14,0.3442
CANANC1015,2025-10-14,0.1
CANOTH1017,2025-10-14,0.2
REFYOG1024,2025-10-14,0.2467
REFCHE1047,2025-10-14,0.2644
REFCHE1051,2025-10-14,0.1472
REFCHE1059,2025-10-14,0.25
FROICE1081,2025-10-14,0.2773
MEACHI1110,2025-10-14,0.1
MEACOL1122,2025-10-14,0.15
MEACOL1130,2025-10-14,0.1724
FISSHE1138,2025-10-14,0.25
FISSHE1140,2025-10-14,0.25
FISSMO1141,2025-10-14,0.2
BEVWAT0004,2025-10-15,0.2
BEVFRU0011,2025-10-15,0.2095
BEVCOL0022,2025-10-15,0.1
BEVICE0024,2025-10-15,0.2849
BEVENE0030,2025-10-15,0.1959
BEVJUI0049,2025-10-15,0.0593
SPIGRA0065,2025-10-15,0.25
SPIWHI0072,2025-10-15,0.2
SPIVOD0081,2025-10-15,0.1207
BEEPRE0097,2025-10-15,0.2
BEENON0111,2025-10-15,0.0976
WINWHI0122,2025-10-15,0.15
WINWHI0124,2025-10-15,0.2
WINRED0148,2025-10-15,0.15
WINRED0151,2025-10-15,0.25
WINRED0154,2025-10-15,0.15
WINRED0160,2025-10-15,0.2945
WINSPA0166,2025-10-15,0.15
WINSPA0167,2025-10-15,0.15
WINSPA0178,2025-10-15,0.0961
LONLON0192,2025-10-15,0.25
LONPLA0194,2025-10-15,0.1897
HOUTIS0209,2025-10-15,0.15
HOUFIL0217,2025-10-15,0.121
HOUFRE0222,2025-10-15,0.1
BATLIQ0253,2025-10-15,0.1611
BATTOO0262,2025-10-15,0.15
BATTOO0273,2025-10-15,0.15
BATTOO0277,2025-10-15,0.2
BATSHA0288,2025-10-15,0.15
BATSHA0291,2025-10-15,0.2
BATCON0293,2025-10-15,0.25
BATBAT0322,2025-10-15,0.1
BATBAT0325,2025-10-15,0.15
BATBAT0330,2025-10-15,0.2395
BATBOD0338,2025-10-15,0.2863
BATFAC0343,2025-10-15,0.1
BATRAZ0356,2025-10-15,0.1183
BATRAZ0362,2025-10-15,0.3324
BATRAZ0363,2025-10-15,0.2389
BATRAZ0364,2025-10-15,0.1524
BATAFT0368,2025-10-15,0.25
BATBAN0371,2025-10-15,0.2
LAUHAN0376,2025-10-15,0.3075
LAULIQ0378,2025-10-15,0.15
LAULIQ0381,2025-10-15,0.2725
LAUPOW0386,2025-10-15,0.1064
LAULAU0395,2025-10-15,0.25
LAUBLE0398,2025-10-15,0.1229
HOUDIS0417,2025-10-15,0.3076
HOUGLO0453,2025-10-15,0.25
BABDIA0468,2025-10-15,0.15
BABPAS0473,2025-10-15,0.2673
BABHOM0482,2025-10-15,0.1591
BABHOM0486,2025-10-15,0.3451
BABHOM0488,2025-10-15,0.3139
FRUPEA0501,2025-10-15,0.2
FRUWAT0512,2025-10-15,0.2
FRUCAR0518,2025-10-15,0.1455
FRUGRE0520,2025-10-15,0.25
FRUBRO0530,2025-10-15,0.15
FRURAD0534,2025-10-15,0.1
FRUREA0542,2025-10-15,0.1327
LONOTH0571,2025-10-15,0.1183
LONOTH0572,2025-10-15,0.15
LONOTH0574,2025-10-15,0.1
LONOTH0576,2025-10-15,0.2
SWESNA0586,2025-10-15,0.25
SWECOO0609,2025-10-15,0.25
SWECOO0611,2025-10-15,0.2286
SWECOO0614,2025-10-15,0.15
SWECAN0643,2025-10-15,0.1
SWECAN0645,2025-10-15,0.1148
SWEFLA0654,2025-10-15,0.0528
SWECOC0655,2025-10-15,0.1
SWECER0679,2025-10-15,0.1662
SWERUS0681,2025-10-15,0.25
SWERUS0682,2025-10-15,0.2
SWEMIL0686,2025-10-15,0.1955
SWEJAM0695,2025-10-15,0.2
SWEHON0697,2025-10-15,0.1583
FLOFLO0703,2025-10-15,0.15
FLOYEA0712,2025-10-15,0.1
FLOSAL0714,2025-10-15,0.265
PASRIC0720,2025-10-15,0.2393
PASSPE0726,2025-10-15,0.2
PASPAS0736,2025-10-15,0.1923
PASPAS0742,2025-10-15,0.136
PASSOU0759,2025-10-15,0.1
PASSTO0762,2025-10-15,0.25
BRERIC0788,2025-10-15,0.25
BRERIC0792,2025-10-15,0.2902
BREPAC0794,2025-10-15,0.1
BREPAC0798,2025-10-15,0.066
BREPAC0799,2025-10-15,0.1
BREPAC0800,2025-10-15,0.25
BRECRA0806,2025-10-15,0.1
HOTGRO0814,2025-10-15,0.2504
HOTCOF0819,2025-10-15,0.0983
HOTCOF0822,2025-10-15,0.2
HOTCOF0826,2025-10-15,0.1253
HOTCOF0827,2025-10-15,0.1
HOTBAR0832,2025-10-15,0.1214
HOTTEA0835,2025-10-15,0.15
HOTTEA0838,2025-10-15,0.2286
HOTOTH0844,2025-10-15,0.2
HOTOTH0845,2025-10-15,0.2
PASTOM0883,2025-10-15,0.15
SPIHER0888,2025-10-15,0.1
VINWHI0895,2025-10-15,0.2573
VINOLI0902,2025-10-15,0.15
SAVCHI0914,2025-10-15,0.2364
SAVCHI0915,2025-10-15,0.1
SAVCHI0916,2025-10-15,0.15
SAVCHI0921,2025-10-15,0.25
SAVTOA0926,2025-10-15,0.3261
PETWET0928,2025-10-15,0.0977
PETWET0929,2025-10-15,0.2746
PETWET0945,2025-10-15,0.15
PETWET0946,2025-10-15,0.1
CANBEA0965,2025-10-15,0.2
CANTUN0998,2025-10-15,0.0862
CANTUN0999,2025-10-15,0.2
CANTUN1003,2025-10-15,0.1
CANTUN1004,2025-10-15,0.2
CANTUN1005,2025-10-15,0.3442
REFYOG1020,2025-10-15,0.2
REFYOG1021,2025-10-15,0.15
REFYOG1024,2025-10-15,0.2467
REFYOG1025,2025-10-15,0.1
REFCHE1047,2025-10-15,0.2644
REFCHE1050,2025-10-15,0.2
REFCHE1051,2025-10-15,0.1472
REFCHE1059,2025-10-15,0.2
REFFRE1066,2025-10-15,0.1
FROFRO1070,2025-10-15,0.15
FROFRO1072,2025-10-15,0.15
FROFRO1077,2025-10-15,0.2
FROICE1080,2025-10-15,0.1
FROICE1081,2025-10-15,0.2773
FROPIZ1090,2025-10-15,0.25
FROFRO1094,2025-10-15,0.2
FROFRO1095,2025-10-15,0.1
MEABEE1102,2025-10-15,0.2
MEAPOR1107,2025-10-15,0.15
MEAPOR1109,2025-10-15,0.1
MEACHI1112,2025-10-15,0.25
MEACHI1113,2025-10-15,0.1
MEACHI1114,2025-10-15,0.2
MEASAU1119,2025-10-15,0.15
MEACOL1130,2025-10-15,0.1724
FISSHE1138,2025-10-15,0.25
FISSHE1140,2025-10-15,0.1231
BEVWAT0003,2025-10-16,0.15
BEVFRU0011,2025-10-16,0.2095
BEVFRU0014,2025-10-16,0.1
BEVCOL0018,2025-10-16,0.1
BEVICE0024,2025-10-16,0.2849
BEVENE0030,2025-10-16,0.1959
BEVENE0032,2025-10-16,0.25
BEVJUI0049,2025-10-16,0.1
SPICOG0071,2025-10-16,0.1
SPIVOD0081,2025-10-16,0.1207
BEEIMP0102,2025-10-16,0.15
BEEIMP0103,2025-10-16,0.25
BEENON0111,2025-10-16,0.0976
WINSPA0137,2025-10-16,0.1
WINRED0141,2025-10-16,0.1
WINRED0151,2025-10-16,0.2
WINRED0153,2025-10-16,0.25
WINRED0155,2025-10-16,0.15
WINRED0159,2025-10-16,0.15
WINRED0160,2025-10-16,0.2945
WINRED0161,2025-10-16,0.25
WINSPA0178,2025-10-16,0.25
WINSPA0182,2025-10-16,0.1
LONPLA0194,2025-10-16,0.1897
LONCRE0201,2025-10-16,0.25
HOUFIL0215,2025-10-16,0.2
HOUFIL0217,2025-10-16,0.121
HOUPAP0227,2025-10-16,0.1
BATSAN0231,2025-10-16,0.15
BATADU0243,2025-10-16,0.2
BATLIQ0253,2025-10-16,0.1611
BATTOO0264,2025-10-16,0.25
BATTOO0265,2025-10-16,0.25
BATSHA0282,2025-10-16,0.25
BATSHA0290,2025-10-16,0.25
BATCON0292,2025-10-16,0.1
BATHAI0301,2025-10-16,0.25
BATDEO0313,2025-10-16,0.25
BATDEO0318,2025-10-16,0.15
BATBAT0330,2025-10-16,0.2395
BATBAT0332,2025-10-16,0.25
BATBOD0338,2025-10-16,0.2863
BATRAZ0356,2025-10-16,0.1183
BATRAZ0362,2025-10-16,0.3324
BATRAZ0363,2025-10-16,0.2389
BATRAZ0364,2025-10-16,0.1524
LAUHAN0376,2025-10-16,0.3075
LAULIQ0378,2025-10-16,0.15
LAULIQ0381,2025-10-16,0.2725
LAUPOW0386,2025-10-16,0.1064
LAUBLE0398,2025-10-16,0.1229
LAUSTA0403,2025-10-16,0.15
HOUDIS0413,2025-10-16,0.25
HOUDIS0415,2025-10-16,0.2
HOUDIS0417,2025-10-16,0.3076
HOUBAT0425,2025-10-16,0.1
HOUGLA0441,2025-10-16,0.1
HOUGLA0444,2025-10-16,0.15
HOUGLO0452,2025-10-16,0.2
BABDIA0466,2025-10-16,0.15
BABPAS0473,2025-10-16,0.2673
BABBAB0479,2025-10-16,0.15
BABHOM0482,2025-10-16,0.1591
BABHOM0486,2025-10-16,0.3451
BABHOM0488,2025-10-16,0.3139
BABHOM0493,2025-10-16,0.1
FRUYEL0506,2025-10-16,0.1
FRUWAT0512,2025-10-16,0.1
FRUCAR0518,2025-10-16,0.1455
FRUPEP0524,2025-10-16,0.1
FRUFEN0527,2025-10-16,0.2
FRUREA0542,2025-10-16,0.1327
LONFRU0560,2025-10-16,0.15
LONNUT0566,2025-10-16,0.25
LONOTH0571,2025-10-16,0.1183
LONOTH0576,2025-10-16,0.1669
SWESNA0584,2025-10-16,0.1
SWECOO0603,2025-10-16,0.1
SWECOO0609,2025-10-16,0.15
SWECOO0611,2025-10-16,0.2286
SWECAN0641,2025-10-16,0.15
SWECAN0645,2025-10-16,0.1148
SWEFLA0654,2025-10-16,0.0528
SWECOC0655,2025-10-16,0.1
SWECER0674,2025-10-16,0.1
SWECER0677,2025-10-16,0.2
SWECER0679,2025-10-16,0.1662
SWERUS0683,2025-10-16,0.1
SWERUS0684,2025-10-16,0.15
SWEMIL0686,2025-10-16,0.1955
SWEHON0697,2025-10-16,0.1583
FLOFLO0705,2025-10-16,0.1
FLOSAL0714,2025-10-16,0.265
PASRIC0720,2025-10-16,0.2393
PASRIC0722,2025-10-16,0.2
PASCER0730,2025-10-16,0.25
PASPAS0736,2025-10-16,0.1923
PASPAS0742,2025-10-16,0.136
PASSOU0755,2025-10-16,0.1
GLUPAS0767,2025-10-16,0.2
GLUCOO0773,2025-10-16,0.2
BREBRE0782,2025-10-16,0.1
BREFLA0786,2025-10-16,0.1
BRERIC0792,2025-10-16,0.2902
BREPAC0793,2025-10-16,0.1
BREPAC0794,2025-10-16,0.15
BREPAC0798,2025-10-16,0.066
HOTGRO0814,2025-10-16,0.2504
HOTCOF0819,2025-10-16,0.0983
HOTCOF0826,2025-10-16,0.1253
HOTINS0830,2025-10-16,0.1
HOTBAR0832,2025-10-16,0.1214
HOTTEA0836,2025-10-16,0.2
HOTTEA0838,2025-10-16,0.2286
PASREA0867,2025-10-16,0.15
PASREA0873,2025-10-16,0.15
PASREA0874,2025-10-16,0.15
PASTOM0881,2025-10-16,0.2
PASTOM0882,2025-10-16,0.2
VINWHI0894,2025-10-16,0.25
VINWHI0895,2025-10-16,0.2573
SAVCHI0913,2025-10-16,0.15
SAVCHI0914,2025-10-16,0.2364
SAVCHI0918,2025-10-16,0.25
SAVPOP0923,2025-10-16,0.15
SAVTOA0926,2025-10-16,0.3261
PETWET0928,2025-10-16,0.0977
PETWET0929,2025-10-16,0.2746
PETDRY0937,2025-10-16,0.25
PETDRY0940,2025-10-16,0.1
PETWET0946,2025-10-16,0.25
PETWET0950,2025-10-16,0.2
CANCOR0967,2025-10-16,0.1
CANVEG0977,2025-10-16,0.15
CANSWE0982,2025-10-16,0.1
CANSWE0983,2025-10-16,0.15
CANOLI0984,2025-10-16,0.25
CANTUN0998,2025-10-16,0.0862
CANTUN1002,2025-10-16,0.15
CANTUN1005,2025-10-16,0.3442
CANTUN1006,2025-10-16,0.25
CANTUN1009,2025-10-16,0.2
CANMAC1013,2025-10-16,0.25
REFYOG1024,2025-10-16,0.2467
REFCHE1047,2025-10-16,0.2644
REFCHE1051,2025-10-16,0.1472
REFCHE1059,2025-10-16,0.15
REFPIE1064,2025-10-16,0.25
FROFRO1075,2025-10-16,0.2
FROFRO1076,2025-10-16,0.2
FROICE1081,2025-10-16,0.2773
FROPIZ1090,2025-10-16,0.25
MEABEE1104,2025-10-16,0.25
MEACHI1115,2025-10-16,0.1
MEACOL1130,2025-10-16,0.1724
MEACOL1132,2025-10-16,0.25
FISFRE1135,2025-10-16,0.1
FISSHE1140,2025-10-16,0.1231
BEVFRU0011,2025-10-17,0.2095
BEVCOL0023,2025-10-17,0.2
BEVICE0024,2025-10-17,0.2849
BEVENE0030,2025-10-17,0.1959
BEVENE0031,2025-10-17,0.2
BEVENE0032,2025-10-17,0.25
BEVJUI0049,2025-10-17,0.0593
SPIWHI0072,2025-10-17,0.1
SPIVOD0081,2025-10-17,0.1207
SPIRUM0082,2025-10-17,0.1
SPIETH0084,2025-10-17,0.15
BEESTA0090,2025-10-17,0.25
BEEPRE0100,2025-10-17,0.1
BEENON0111,2025-10-17,0.0976
WINWHI0117,2025-10-17,0.15
WINWHI0124,2025-10-17,0.25
WINWHI0127,2025-10-17,0.25
WINWHI0128,2025-10-17,0.25
WINSPA0135,2025-10-17,0.15
WINRED0143,2025-10-17,0.25
WINRED0155,2025-10-17,0.2
WINRED0160,2025-10-17,0.2945
WINSPA0167,2025-10-17,0.1
WINSPA0172,2025-10-17,0.25
WINSPA0178,2025-10-17,0.0961
WINSPA0179,2025-10-17,0.2
LONPLA0194,2025-10-17,0.1897
LONCRE0203,2025-10-17,0.25
HOUNAP0214,2025-10-17,0.1
HOUFIL0217,2025-10-17,0.121
BATLIQ0253,2025-10-17,0.1611
BATINT0256,2025-10-17,0.15
BATTOO0272,2025-10-17,0.25
BATHAI0300,2025-10-17,0.2
BATDEO0311,2025-10-17,0.2
BATBAT0330,2025-10-17,0.2395
BATBAT0331,2025-10-17,0.2
BATBAT0333,2025-10-17,0.25
BATBOD0338,2025-10-17,0.2863
BATBOD0339,2025-10-17,0.25
