shelf_id,x,y,w,h,label,zone,aisle
HBU93,166.8,0.0,1.0,0.7,HBU93 (Hot Beverages),🥤 Drinks,3
HBV14,166.8,0.85,1.0,0.7,HBV14 (Hot Beverages),🥤 Drinks,3
HBV62,166.8,1.7,1.0,0.7,HBV62 (Hot Beverages),🥤 Drinks,3
HBV82,166.8,2.55,1.0,0.7,HBV82 (Hot Beverages),🥤 Drinks,3
HBW16,166.8,3.4,1.0,0.7,HBW16 (Hot Beverages),🥤 Drinks,3
HBW41,166.8,4.25,1.0,0.7,HBW41 (Hot Beverages),🥤 Drinks,3
HBW75,166.8,5.1,1.0,0.7,HBW75 (Hot Beverages),🥤 Drinks,3
HBX81,166.8,5.95,1.0,0.7,HBX81 (Hot Beverages),🥤 Drinks,3
HBX83,166.8,6.8,1.0,0.7,HBX83 (Hot Beverages),🥤 Drinks,3
HBY44,166.8,7.65,1.0,0.7,HBY44 (Hot Beverages),🥤 Drinks,3
HBY89,166.8,8.5,1.0,0.7,HBY89 (Hot Beverages),🥤 Drinks,3
HBZ16,166.8,9.35,1.0,0.7,HBZ16 (Hot Beverages),🥤 Drinks,3
HBZ21,166.8,10.2,1.0,0.7,HBZ21 (Hot Beverages),🥤 Drinks,3
HBZ33,166.8,11.05,1.0,0.7,HBZ33 (Hot Beverages),🥤 Drinks,3
HDA75,166.8,11.9,1.0,0.7,HDA75 (Hard Drinks),🥤 Drinks,3
HDA89,166.8,12.75,1.0,0.7,HDA89 (Hard Drinks),🥤 Drinks,3
HDC15,166.8,13.6,1.0,0.7,HDC15 (Hard Drinks),🥤 Drinks,3
HDC69,166.8,14.45,1.0,0.7,HDC69 (Hard Drinks),🥤 Drinks,3
HDD54,166.8,15.3,1.0,0.7,HDD54 (Hard Drinks),🥤 Drinks,3
HDD95,166.8,16.15,1.0,0.7,HDD95 (Hard Drinks),🥤 Drinks,3
HDE75,166.8,17.0,1.0,0.7,HDE75 (Hard Drinks),🥤 Drinks,3
HDF33,166.8,17.85,1.0,0.7,HDF33 (Hard Drinks),🥤 Drinks,3
HDF51,166.8,18.7,1.0,0.7,HDF51 (Hard Drinks),🥤 Drinks,3
HDF60,166.8,19.55,1.0,0.7,HDF60 (Hard Drinks),🥤 Drinks,3
HDF76,166.8,20.4,1.0,0.7,HDF76 (Hard Drinks),🥤 Drinks,3
HDF77,166.8,21.25,1.0,0.7,HDF77 (Hard Drinks),🥤 Drinks,3
HDF84,166.8,22.1,1.0,0.7,HDF84 (Hard Drinks),🥤 Drinks,3
HDF86,166.8,22.95,1.0,0.7,HDF86 (Hard Drinks),🥤 Drinks,3
HDF93,166.8,23.8,1.0,0.7,HDF93 (Hard Drinks),🥤 Drinks,3
HDG06,166.8,24.65,1.0,0.7,HDG06 (Hard Drinks),🥤 Drinks,3
HDG19,168.6,0.0,1.0,0.7,HDG19 (Hard Drinks),🥤 Drinks,4
HDG62,168.6,0.85,1.0,0.7,HDG62 (Hard Drinks),🥤 Drinks,4
HDG70,168.6,1.7,1.0,0.7,HDG70 (Hard Drinks),🥤 Drinks,4
HDH45,168.6,2.55,1.0,0.7,HDH45 (Hard Drinks),🥤 Drinks,4
HDI73,168.6,3.4,1.0,0.7,HDI73 (Hard Drinks),🥤 Drinks,4
HDJ75,168.6,4.25,1.0,0.7,HDJ75 (Hard Drinks),🥤 Drinks,4
HDJ91,168.6,5.1,1.0,0.7,HDJ91 (Hard Drinks),🥤 Drinks,4
HDK12,168.6,5.95,1.0,0.7,HDK12 (Hard Drinks),🥤 Drinks,4
HDK25,168.6,6.8,1.0,0.7,HDK25 (Hard Drinks),🥤 Drinks,4
HDK27,168.6,7.65,1.0,0.7,HDK27 (Hard Drinks),🥤 Drinks,4
HDK95,168.6,8.5,1.0,0.7,HDK95 (Hard Drinks),🥤 Drinks,4
HDL06,168.6,9.35,1.0,0.7,HDL06 (Hard Drinks),🥤 Drinks,4
HDL09,168.6,10.2,1.0,0.7,HDL09 (Hard Drinks),🥤 Drinks,4
HDM37,168.6,11.05,1.0,0.7,HDM37 (Hard Drinks),🥤 Drinks,4
HDM47,168.6,11.9,1.0,0.7,HDM47 (Hard Drinks),🥤 Drinks,4
HDM56,168.6,12.75,1.0,0.7,HDM56 (Hard Drinks),🥤 Drinks,4
HDM67,168.6,13.6,1.0,0.7,HDM67 (Hard Drinks),🥤 Drinks,4
HDN21,168.6,14.45,1.0,0.7,HDN21 (Hard Drinks),🥤 Drinks,4
HDN73,168.6,15.3,1.0,0.7,HDN73 (Hard Drinks),🥤 Drinks,4
HDO90,168.6,16.15,1.0,0.7,HDO90 (Hard Drinks),🥤 Drinks,4
HDP36,168.6,17.0,1.0,0.7,HDP36 (Hard Drinks),🥤 Drinks,4
HDP37,168.6,17.85,1.0,0.7,HDP37 (Hard Drinks),🥤 Drinks,4
HDP55,168.6,18.7,1.0,0.7,HDP55 (Hard Drinks),🥤 Drinks,4
HDP60,168.6,19.55,1.0,0.7,HDP60 (Hard Drinks),🥤 Drinks,4
HDQ56,168.6,20.4,1.0,0.7,HDQ56 (Hard Drinks),🥤 Drinks,4
HDQ78,168.6,21.25,1.0,0.7,HDQ78 (Hard Drinks),🥤 Drinks,4
HDQ83,168.6,22.1,1.0,0.7,HDQ83 (Hard Drinks),🥤 Drinks,4
HDQ87,168.6,22.95,1.0,0.7,HDQ87 (Hard Drinks),🥤 Drinks,4
HDR10,168.6,23.8,1.0,0.7,HDR10 (Hard Drinks),🥤 Drinks,4
HDR41,168.6,24.65,1.0,0.7,HDR41 (Hard Drinks),🥤 Drinks,4
HDS55,170.4,0.0,1.0,0.7,HDS55 (Hard Drinks),🥤 Drinks,5
HDS75,170.4,0.85,1.0,0.7,HDS75 (Hard Drinks),🥤 Drinks,5
HDS96,170.4,1.7,1.0,0.7,HDS96 (Hard Drinks),🥤 Drinks,5
HDU35,170.4,2.55,1.0,0.7,HDU35 (Hard Drinks),🥤 Drinks,5
HDU44,170.4,3.4,1.0,0.7,HDU44 (Hard Drinks),🥤 Drinks,5
HDU60,170.4,4.25,1.0,0.7,HDU60 (Hard Drinks),🥤 Drinks,5
HDU82,170.4,5.1,1.0,0.7,HDU82 (Hard Drinks),🥤 Drinks,5
HDV22,170.4,5.95,1.0,0.7,HDV22 (Hard Drinks),🥤 Drinks,5
HDV46,170.4,6.8,1.0,0.7,HDV46 (Hard Drinks),🥤 Drinks,5
HDV92,170.4,7.65,1.0,0.7,HDV92 (Hard Drinks),🥤 Drinks,5
HDV96,170.4,8.5,1.0,0.7,HDV96 (Hard Drinks),🥤 Drinks,5
HDW16,170.4,9.35,1.0,0.7,HDW16 (Hard Drinks),🥤 Drinks,5
HDW28,170.4,10.2,1.0,0.7,HDW28 (Hard Drinks),🥤 Drinks,5
HDW82,170.4,11.05,1.0,0.7,HDW82 (Hard Drinks),🥤 Drinks,5
HDW94,170.4,11.9,1.0,0.7,HDW94 (Hard Drinks),🥤 Drinks,5
HDX20,170.4,12.75,1.0,0.7,HDX20 (Hard Drinks),🥤 Drinks,5
HDX31,170.4,13.6,1.0,0.7,HDX31 (Hard Drinks),🥤 Drinks,5
HDX76,170.4,14.45,1.0,0.7,HDX76 (Hard Drinks),🥤 Drinks,5
HDY19,170.4,15.3,1.0,0.7,HDY19 (Hard Drinks),🥤 Drinks,5
HDY20,170.4,16.15,1.0,0.7,HDY20 (Hard Drinks),🥤 Drinks,5
HDY22,170.4,17.0,1.0,0.7,HDY22 (Hard Drinks),🥤 Drinks,5
HDY25,170.4,17.85,1.0,0.7,HDY25 (Hard Drinks),🥤 Drinks,5
HDY79,170.4,18.7,1.0,0.7,HDY79 (Hard Drinks),🥤 Drinks,5
HDZ20,170.4,19.55,1.0,0.7,HDZ20 (Hard Drinks),🥤 Drinks,5
HDZ36,170.4,20.4,1.0,0.7,HDZ36 (Hard Drinks),🥤 Drinks,5
HDZ92,170.4,21.25,1.0,0.7,HDZ92 (Hard Drinks),🥤 Drinks,5
SDA16,170.4,22.1,1.0,0.7,SDA16 (Soft Drinks),🥤 Drinks,5
SDA26,170.4,22.95,1.0,0.7,SDA26 (Soft Drinks),🥤 Drinks,5
SDA30,170.4,23.8,1.0,0.7,SDA30 (Soft Drinks),🥤 Drinks,5
SDA41,170.4,24.65,1.0,0.7,SDA41 (Soft Drinks),🥤 Drinks,5
SDA43,172.2,0.0,1.0,0.7,SDA43 (Soft Drinks),🥤 Drinks,6
SDA54,172.2,0.85,1.0,0.7,SDA54 (Soft Drinks),🥤 Drinks,6
SDA75,172.2,1.7,1.0,0.7,SDA75 (Soft Drinks),🥤 Drinks,6
SDA77,172.2,2.55,1.0,0.7,SDA77 (Soft Drinks),🥤 Drinks,6
SDA96,172.2,3.4,1.0,0.7,SDA96 (Soft Drinks),🥤 Drinks,6
SDB08,172.2,4.25,1.0,0.7,SDB08 (Soft Drinks),🥤 Drinks,6
SDB16,172.2,5.1,1.0,0.7,SDB16 (Soft Drinks),🥤 Drinks,6
SDB20,172.2,5.95,1.0,0.7,SDB20 (Soft Drinks),🥤 Drinks,6
SDB60,172.2,6.8,1.0,0.7,SDB60 (Soft Drinks),🥤 Drinks,6
SDB79,172.2,7.65,1.0,0.7,SDB79 (Soft Drinks),🥤 Drinks,6
SDB83,172.2,8.5,1.0,0.7,SDB83 (Soft Drinks),🥤 Drinks,6
SDC01,172.2,9.35,1.0,0.7,SDC01 (Soft Drinks),🥤 Drinks,6
SDC14,172.2,10.2,1.0,0.7,SDC14 (Soft Drinks),🥤 Drinks,6
SDC25,172.2,11.05,1.0,0.7,SDC25 (Soft Drinks),🥤 Drinks,6
SDC31,172.2,11.9,1.0,0.7,SDC31 (Soft Drinks),🥤 Drinks,6
SDC68,172.2,12.75,1.0,0.7,SDC68 (Soft Drinks),🥤 Drinks,6
SDC97,172.2,13.6,1.0,0.7,SDC97 (Soft Drinks),🥤 Drinks,6
SDD03,172.2,14.45,1.0,0.7,SDD03 (Soft Drinks),🥤 Drinks,6
SDD06,172.2,15.3,1.0,0.7,SDD06 (Soft Drinks),🥤 Drinks,6
SDD28,172.2,16.15,1.0,0.7,SDD28 (Soft Drinks),🥤 Drinks,6
SDD50,172.2,17.0,1.0,0.7,SDD50 (Soft Drinks),🥤 Drinks,6
SDD57,172.2,17.85,1.0,0.7,SDD57 (Soft Drinks),🥤 Drinks,6
SDD64,172.2,18.7,1.0,0.7,SDD64 (Soft Drinks),🥤 Drinks,6
SDD68,172.2,19.55,1.0,0.7,SDD68 (Soft Drinks),🥤 Drinks,6
SDD85,172.2,20.4,1.0,0.7,SDD85 (Soft Drinks),🥤 Drinks,6
SDD97,172.2,21.25,1.0,0.7,SDD97 (Soft Drinks),🥤 Drinks,6
SDE13,172.2,22.1,1.0,0.7,SDE13 (Soft Drinks),🥤 Drinks,6
SDE20,172.2,22.95,1.0,0.7,SDE20 (Soft Drinks),🥤 Drinks,6
SDE30,172.2,23.8,1.0,0.7,SDE30 (Soft Drinks),🥤 Drinks,6
SDE55,172.2,24.65,1.0,0.7,SDE55 (Soft Drinks),🥤 Drinks,6
SDE64,174.0,0.0,1.0,0.7,SDE64 (Soft Drinks),🥤 Drinks,7
SDE81,174.0,0.85,1.0,0.7,SDE81 (Soft Drinks),🥤 Drinks,7
SDE86,174.0,1.7,1.0,0.7,SDE86 (Soft Drinks),🥤 Drinks,7
SDF02,174.0,2.55,1.0,0.7,SDF02 (Soft Drinks),🥤 Drinks,7
SDF13,174.0,3.4,1.0,0.7,SDF13 (Soft Drinks),🥤 Drinks,7
SDF81,174.0,4.25,1.0,0.7,SDF81 (Soft Drinks),🥤 Drinks,7
SDG16,174.0,5.1,1.0,0.7,SDG16 (Soft Drinks),🥤 Drinks,7
SDG26,174.0,5.95,1.0,0.7,SDG26 (Soft Drinks),🥤 Drinks,7
SDG55,174.0,6.8,1.0,0.7,SDG55 (Soft Drinks),🥤 Drinks,7
SDG66,174.0,7.65,1.0,0.7,SDG66 (Soft Drinks),🥤 Drinks,7
SDG67,174.0,8.5,1.0,0.7,SDG67 (Soft Drinks),🥤 Drinks,7
SDG70,174.0,9.35,1.0,0.7,SDG70 (Soft Drinks),🥤 Drinks,7
SDH06,174.0,10.2,1.0,0.7,SDH06 (Soft Drinks),🥤 Drinks,7
SDH17,174.0,11.05,1.0,0.7,SDH17 (Soft Drinks),🥤 Drinks,7
SDH43,174.0,11.9,1.0,0.7,SDH43 (Soft Drinks),🥤 Drinks,7
SDI42,174.0,12.75,1.0,0.7,SDI42 (Soft Drinks),🥤 Drinks,7
SDI76,174.0,13.6,1.0,0.7,SDI76 (Soft Drinks),🥤 Drinks,7
SDI94,174.0,14.45,1.0,0.7,SDI94 (Soft Drinks),🥤 Drinks,7
SDJ04,174.0,15.3,1.0,0.7,SDJ04 (Soft Drinks),🥤 Drinks,7
SDJ07,174.0,16.15,1.0,0.7,SDJ07 (Soft Drinks),🥤 Drinks,7
SDJ19,174.0,17.0,1.0,0.7,SDJ19 (Soft Drinks),🥤 Drinks,7
SDJ22,174.0,17.85,1.0,0.7,SDJ22 (Soft Drinks),🥤 Drinks,7
SDJ40,174.0,18.7,1.0,0.7,SDJ40 (Soft Drinks),🥤 Drinks,7
SDJ42,174.0,19.55,1.0,0.7,SDJ42 (Soft Drinks),🥤 Drinks,7
SDJ57,174.0,20.4,1.0,0.7,SDJ57 (Soft Drinks),🥤 Drinks,7
SDJ80,174.0,21.25,1.0,0.7,SDJ80 (Soft Drinks),🥤 Drinks,7
SDJ88,174.0,22.1,1.0,0.7,SDJ88 (Soft Drinks),🥤 Drinks,7
SDK05,174.0,22.95,1.0,0.7,SDK05 (Soft Drinks),🥤 Drinks,7
SDK28,174.0,23.8,1.0,0.7,SDK28 (Soft Drinks),🥤 Drinks,7
SDK55,174.0,24.65,1.0,0.7,SDK55 (Soft Drinks),🥤 Drinks,7
SDK64,175.8,0.0,1.0,0.7,SDK64 (Soft Drinks),🥤 Drinks,8
SDK94,175.8,0.85,1.0,0.7,SDK94 (Soft Drinks),🥤 Drinks,8
SDK95,175.8,1.7,1.0,0.7,SDK95 (Soft Drinks),🥤 Drinks,8
SDK97,175.8,2.55,1.0,0.7,SDK97 (Soft Drinks),🥤 Drinks,8
SDL02,175.8,3.4,1.0,0.7,SDL02 (Soft Drinks),🥤 Drinks,8
SDL03,175.8,4.25,1.0,0.7,SDL03 (Soft Drinks),🥤 Drinks,8
SDL19,175.8,5.1,1.0,0.7,SDL19 (Soft Drinks),🥤 Drinks,8
SDL26,175.8,5.95,1.0,0.7,SDL26 (Soft Drinks),🥤 Drinks,8
SDL30,175.8,6.8,1.0,0.7,SDL30 (Soft Drinks),🥤 Drinks,8
SDL39,175.8,7.65,1.0,0.7,SDL39 (Soft Drinks),🥤 Drinks,8
SDL51,175.8,8.5,1.0,0.7,SDL51 (Soft Drinks),🥤 Drinks,8
SDL52,175.8,9.35,1.0,0.7,SDL52 (Soft Drinks),🥤 Drinks,8
SDL62,175.8,10.2,1.0,0.7,SDL62 (Soft Drinks),🥤 Drinks,8
SDL65,175.8,11.05,1.0,0.7,SDL65 (Soft Drinks),🥤 Drinks,8
SDL69,175.8,11.9,1.0,0.7,SDL69 (Soft Drinks),🥤 Drinks,8
SDL84,175.8,12.75,1.0,0.7,SDL84 (Soft Drinks),🥤 Drinks,8
SDM04,175.8,13.6,1.0,0.7,SDM04 (Soft Drinks),🥤 Drinks,8
SDM51,175.8,14.45,1.0,0.7,SDM51 (Soft Drinks),🥤 Drinks,8
SDM68,175.8,15.3,1.0,0.7,SDM68 (Soft Drinks),🥤 Drinks,8
SDM71,175.8,16.15,1.0,0.7,SDM71 (Soft Drinks),🥤 Drinks,8
SDM72,175.8,17.0,1.0,0.7,SDM72 (Soft Drinks),🥤 Drinks,8
SDM79,175.8,17.85,1.0,0.7,SDM79 (Soft Drinks),🥤 Drinks,8
SDM97,175.8,18.7,1.0,0.7,SDM97 (Soft Drinks),🥤 Drinks,8
SDN14,175.8,19.55,1.0,0.7,SDN14 (Soft Drinks),🥤 Drinks,8
SDN79,175.8,20.4,1.0,0.7,SDN79 (Soft Drinks),🥤 Drinks,8
SDO01,175.8,21.25,1.0,0.7,SDO01 (Soft Drinks),🥤 Drinks,8
SDO03,175.8,22.1,1.0,0.7,SDO03 (Soft Drinks),🥤 Drinks,8
SDO43,175.8,22.95,1.0,0.7,SDO43 (Soft Drinks),🥤 Drinks,8
SDO46,175.8,23.8,1.0,0.7,SDO46 (Soft Drinks),🥤 Drinks,8
SDO65,175.8,24.65,1.0,0.7,SDO65 (Soft Drinks),🥤 Drinks,8
SDO69,177.6,0.0,1.0,0.7,SDO69 (Soft Drinks),🥤 Drinks,9
SDO99,177.6,0.85,1.0,0.7,SDO99 (Soft Drinks),🥤 Drinks,9
SDP53,177.6,1.7,1.0,0.7,SDP53 (Soft Drinks),🥤 Drinks,9
SDP56,177.6,2.55,1.0,0.7,SDP56 (Soft Drinks),🥤 Drinks,9
SDP62,177.6,3.4,1.0,0.7,SDP62 (Soft Drinks),🥤 Drinks,9
SDP63,177.6,4.25,1.0,0.7,SDP63 (Soft Drinks),🥤 Drinks,9
SDP65,177.6,5.1,1.0,0.7,SDP65 (Soft Drinks),🥤 Drinks,9
SDP76,177.6,5.95,1.0,0.7,SDP76 (Soft Drinks),🥤 Drinks,9
SDQ11,177.6,6.8,1.0,0.7,SDQ11 (Soft Drinks),🥤 Drinks,9
SDQ23,177.6,7.65,1.0,0.7,SDQ23 (Soft Drinks),🥤 Drinks,9
SDQ31,177.6,8.5,1.0,0.7,SDQ31 (Soft Drinks),🥤 Drinks,9
SDQ47,177.6,9.35,1.0,0.7,SDQ47 (Soft Drinks),🥤 Drinks,9
SDQ58,177.6,10.2,1.0,0.7,SDQ58 (Soft Drinks),🥤 Drinks,9
SDQ63,177.6,11.05,1.0,0.7,SDQ63 (Soft Drinks),🥤 Drinks,9
SDQ66,177.6,11.9,1.0,0.7,SDQ66 (Soft Drinks),🥤 Drinks,9
SDQ68,177.6,12.75,1.0,0.7,SDQ68 (Soft Drinks),🥤 Drinks,9
SDQ78,177.6,13.6,1.0,0.7,SDQ78 (Soft Drinks),🥤 Drinks,9
SDQ84,177.6,14.45,1.0,0.7,SDQ84 (Soft Drinks),🥤 Drinks,9
SDQ96,177.6,15.3,1.0,0.7,SDQ96 (Soft Drinks),🥤 Drinks,9
SDQ97,177.6,16.15,1.0,0.7,SDQ97 (Soft Drinks),🥤 Drinks,9
SDR37,177.6,17.0,1.0,0.7,SDR37 (Soft Drinks),🥤 Drinks,9
SDR42,177.6,17.85,1.0,0.7,SDR42 (Soft Drinks),🥤 Drinks,9
SDR48,177.6,18.7,1.0,0.7,SDR48 (Soft Drinks),🥤 Drinks,9
SDR94,177.6,19.55,1.0,0.7,SDR94 (Soft Drinks),🥤 Drinks,9
SDS10,177.6,20.4,1.0,0.7,SDS10 (Soft Drinks),🥤 Drinks,9
SDS27,177.6,21.25,1.0,0.7,SDS27 (Soft Drinks),🥤 Drinks,9
SDS40,177.6,22.1,1.0,0.7,SDS40 (Soft Drinks),🥤 Drinks,9
SDS45,177.6,22.95,1.0,0.7,SDS45 (Soft Drinks),🥤 Drinks,9
SDS92,177.6,23.8,1.0,0.7,SDS92 (Soft Drinks),🥤 Drinks,9
SDT18,177.6,24.65,1.0,0.7,SDT18 (Soft Drinks),🥤 Drinks,9
SDT38,179.4,0.0,1.0,0.7,SDT38 (Soft Drinks),🥤 Drinks,10
SDT40,179.4,0.85,1.0,0.7,SDT40 (Soft Drinks),🥤 Drinks,10
SDT43,179.4,1.7,1.0,0.7,SDT43 (Soft Drinks),🥤 Drinks,10
SDT53,179.4,2.55,1.0,0.7,SDT53 (Soft Drinks),🥤 Drinks,10
SDT63,179.4,3.4,1.0,0.7,SDT63 (Soft Drinks),🥤 Drinks,10
SDU02,179.4,4.25,1.0,0.7,SDU02 (Soft Drinks),🥤 Drinks,10
SDU10,179.4,5.1,1.0,0.7,SDU10 (Soft Drinks),🥤 Drinks,10
SDU42,179.4,5.95,1.0,0.7,SDU42 (Soft Drinks),🥤 Drinks,10
SDU62,179.4,6.8,1.0,0.7,SDU62 (Soft Drinks),🥤 Drinks,10
SDV13,179.4,7.65,1.0,0.7,SDV13 (Soft Drinks),🥤 Drinks,10
SDV33,179.4,8.5,1.0,0.7,SDV33 (Soft Drinks),🥤 Drinks,10
SDV64,179.4,9.35,1.0,0.7,SDV64 (Soft Drinks),🥤 Drinks,10
SDW31,179.4,10.2,1.0,0.7,SDW31 (Soft Drinks),🥤 Drinks,10
SDW50,179.4,11.05,1.0,0.7,SDW50 (Soft Drinks),🥤 Drinks,10
SDW60,179.4,11.9,1.0,0.7,SDW60 (Soft Drinks),🥤 Drinks,10
SDW63,179.4,12.75,1.0,0.7,SDW63 (Soft Drinks),🥤 Drinks,10
SDW70,179.4,13.6,1.0,0.7,SDW70 (Soft Drinks),🥤 Drinks,10
SDW71,179.4,14.45,1.0,0.7,SDW71 (Soft Drinks),🥤 Drinks,10
SDX18,179.4,15.3,1.0,0.7,SDX18 (Soft Drinks),🥤 Drinks,10
SDX45,179.4,16.15,1.0,0.7,SDX45 (Soft Drinks),🥤 Drinks,10
SDX75,179.4,17.0,1.0,0.7,SDX75 (Soft Drinks),🥤 Drinks,10
SDX76,179.4,17.85,1.0,0.7,SDX76 (Soft Drinks),🥤 Drinks,10
SDX82,179.4,18.7,1.0,0.7,SDX82 (Soft Drinks),🥤 Drinks,10
SDY17,179.4,19.55,1.0,0.7,SDY17 (Soft Drinks),🥤 Drinks,10
SDY23,179.4,20.4,1.0,0.7,SDY23 (Soft Drinks),🥤 Drinks,10
SDY63,179.4,21.25,1.0,0.7,SDY63 (Soft Drinks),🥤 Drinks,10
SDY64,179.4,22.1,1.0,0.7,SDY64 (Soft Drinks),🥤 Drinks,10
SDY68,179.4,22.95,1.0,0.7,SDY68 (Soft Drinks),🥤 Drinks,10
SDY92,179.4,23.8,1.0,0.7,SDY92 (Soft Drinks),🥤 Drinks,10
SDY94,179.4,24.65,1.0,0.7,SDY94 (Soft Drinks),🥤 Drinks,10
SDY99,181.2,0.0,1.0,0.7,SDY99 (Soft Drinks),🥤 Drinks,11
SDZ15,181.2,0.85,1.0,0.7,SDZ15 (Soft Drinks),🥤 Drinks,11
SDZ24,181.2,1.7,1.0,0.7,SDZ24 (Soft Drinks),🥤 Drinks,11
SDZ37,181.2,2.55,1.0,0.7,SDZ37 (Soft Drinks),🥤 Drinks,11
SDZ38,181.2,3.4,1.0,0.7,SDZ38 (Soft Drinks),🥤 Drinks,11
SDZ59,181.2,4.25,1.0,0.7,SDZ59 (Soft Drinks),🥤 Drinks,11
SDZ87,181.2,5.1,1.0,0.7,SDZ87 (Soft Drinks),🥤 Drinks,11
SDZ88,181.2,5.95,1.0,0.7,SDZ88 (Soft Drinks),🥤 Drinks,11
SDZ91,181.2,6.8,1.0,0.7,SDZ91 (Soft Drinks),🥤 Drinks,11
BPA19,185.0,0.0,1.0,0.7,BPA19 (Baby Products),👶 Care & Family,1
BPA40,185.0,0.85,1.0,0.7,BPA40 (Baby Products),👶 Care & Family,1
BPA58,185.0,1.7,1.0,0.7,BPA58 (Baby Products),👶 Care & Family,1
BPB03,185.0,2.55,1.0,0.7,BPB03 (Baby Products),👶 Care & Family,1
BPB14,185.0,3.4,1.0,0.7,BPB14 (Baby Products),👶 Care & Family,1
BPB42,185.0,4.25,1.0,0.7,BPB42 (Baby Products),👶 Care & Family,1
BPC26,185.0,5.1,1.0,0.7,BPC26 (Baby Products),👶 Care & Family,1
BPC48,185.0,5.95,1.0,0.7,BPC48 (Baby Products),👶 Care & Family,1
BPD10,185.0,6.8,1.0,0.7,BPD10 (Baby Products),👶 Care & Family,1
BPD95,185.0,7.65,1.0,0.7,BPD95 (Baby Products),👶 Care & Family,1
BPE17,185.0,8.5,1.0,0.7,BPE17 (Baby Products),👶 Care & Family,1
BPE26,185.0,9.35,1.0,0.7,BPE26 (Baby Products),👶 Care & Family,1
BPE38,185.0,10.2,1.0,0.7,BPE38 (Baby Products),👶 Care & Family,1
BPE70,185.0,11.05,1.0,0.7,BPE70 (Baby Products),👶 Care & Family,1
BPF06,185.0,11.9,1.0,0.7,BPF06 (Baby Products),👶 Care & Family,1
BPF08,185.0,12.75,1.0,0.7,BPF08 (Baby Products),👶 Care & Family,1
BPF21,185.0,13.6,1.0,0.7,BPF21 (Baby Products),👶 Care & Family,1
BPF25,185.0,14.45,1.0,0.7,BPF25 (Baby Products),👶 Care & Family,1
BPF30,185.0,15.3,1.0,0.7,BPF30 (Baby Products),👶 Care & Family,1
BPF51,185.0,16.15,1.0,0.7,BPF51 (Baby Products),👶 Care & Family,1
BPF63,185.0,17.0,1.0,0.7,BPF63 (Baby Products),👶 Care & Family,1
BPF85,185.0,17.85,1.0,0.7,BPF85 (Baby Products),👶 Care & Family,1
BPG00,185.0,18.7,1.0,0.7,BPG00 (Baby Products),👶 Care & Family,1
BPG02,185.0,19.55,1.0,0.7,BPG02 (Baby Products),👶 Care & Family,1
BPG10,185.0,20.4,1.0,0.7,BPG10 (Baby Products),👶 Care & Family,1
BPG30,185.0,21.25,1.0,0.7,BPG30 (Baby Products),👶 Care & Family,1
BPG51,185.0,22.1,1.0,0.7,BPG51 (Baby Products),👶 Care & Family,1
BPG72,185.0,22.95,1.0,0.7,BPG72 (Baby Products),👶 Care & Family,1
BPG78,185.0,23.8,1.0,0.7,BPG78 (Baby Products),👶 Care & Family,1
BPH25,185.0,24.65,1.0,0.7,BPH25 (Baby Products),👶 Care & Family,1
BPH44,186.8,0.0,1.0,0.7,BPH44 (Baby Products),👶 Care & Family,2
BPH73,186.8,0.85,1.0,0.7,BPH73 (Baby Products),👶 Care & Family,2
BPH86,186.8,1.7,1.0,0.7,BPH86 (Baby Products),👶 Care & Family,2
BPI21,186.8,2.55,1.0,0.7,BPI21 (Baby Products),👶 Care & Family,2
BPI22,186.8,3.4,1.0,0.7,BPI22 (Baby Products),👶 Care & Family,2
BPI87,186.8,4.25,1.0,0.7,BPI87 (Baby Products),👶 Care & Family,2
BPJ02,186.8,5.1,1.0,0.7,BPJ02 (Baby Products),👶 Care & Family,2
BPJ29,186.8,5.95,1.0,0.7,BPJ29 (Baby Products),👶 Care & Family,2
BPJ65,186.8,6.8,1.0,0.7,BPJ65 (Baby Products),👶 Care & Family,2
BPK02,186.8,7.65,1.0,0.7,BPK02 (Baby Products),👶 Care & Family,2
BPK11,186.8,8.5,1.0,0.7,BPK11 (Baby Products),👶 Care & Family,2
BPK18,186.8,9.35,1.0,0.7,BPK18 (Baby Products),👶 Care & Family,2
BPK41,186.8,10.2,1.0,0.7,BPK41 (Baby Products),👶 Care & Family,2
BPK55,186.8,11.05,1.0,0.7,BPK55 (Baby Products),👶 Care & Family,2
BPK92,186.8,11.9,1.0,0.7,BPK92 (Baby Products),👶 Care & Family,2
BPL04,186.8,12.75,1.0,0.7,BPL04 (Baby Products),👶 Care & Family,2
BPL35,186.8,13.6,1.0,0.7,BPL35 (Baby Products),👶 Care & Family,2
BPL38,186.8,14.45,1.0,0.7,BPL38 (Baby Products),👶 Care & Family,2
BPL48,186.8,15.3,1.0,0.7,BPL48 (Baby Products),👶 Care & Family,2
BPL65,186.8,16.15,1.0,0.7,BPL65 (Baby Products),👶 Care & Family,2
BPM20,186.8,17.0,1.0,0.7,BPM20 (Baby Products),👶 Care & Family,2
BPM77,186.8,17.85,1.0,0.7,BPM77 (Baby Products),👶 Care & Family,2
BPN67,186.8,18.7,1.0,0.7,BPN67 (Baby Products),👶 Care & Family,2
BPN82,186.8,19.55,1.0,0.7,BPN82 (Baby Products),👶 Care & Family,2
BPN85,186.8,20.4,1.0,0.7,BPN85 (Baby Products),👶 Care & Family,2
