shelf_id,item_category,item_weight,shelf_weight,item_visibility,initial_stock,current_stock,time_stamp
HHO15,Health and Hygiene,100,16200.0,0.031093,162.0,162.0,2025-08-14 20:01:59
HHB74,Health and Hygiene,500,41000.0,0.014865,82.0,82.0,2025-08-14 20:01:59
HHH44,Health and Hygiene,100,10600.0,0.026323,106.0,106.0,2025-08-14 20:01:59
HHQ66,Health and Hygiene,250,41500.0,0.037465,166.0,166.0,2025-08-14 20:01:59
HHD96,Health and Hygiene,100,2500.0,0.020605,25.0,25.0,2025-08-14 20:01:59
HHL18,Health and Hygiene,500,73500.0,0.015988,147.0,147.0,2025-08-14 20:01:59
HHS51,Health and Hygiene,250,43500.0,0.02134,174.0,174.0,2025-08-14 20:01:59
HHI39,Health and Hygiene,250,36000.0,0.015936,144.0,144.0,2025-08-14 20:01:59
HHI29,Health and Hygiene,250,27250.0,0.020413,109.0,109.0,2025-08-14 20:01:59
HHE58,Health and Hygiene,250,29500.0,0.027049,118.0,118.0,2025-08-14 20:01:59
HHH79,Health and Hygiene,250,28500.0,0.038996,114.0,114.0,2025-08-14 20:01:59
HHV17,Health and Hygiene,250,31000.0,0.03025,124.0,124.0,2025-08-14 20:01:59
HHL29,Health and Hygiene,100,17000.0,0.029278,170.0,170.0,2025-08-14 20:01:59
HHI09,Health and Hygiene,100,16000.0,0.035264,160.0,160.0,2025-08-14 20:01:59
HHV11,Health and Hygiene,100,8600.0,0.018024,86.0,86.0,2025-08-14 20:01:59
HHI68,Health and Hygiene,500,36500.0,0.016586,73.0,73.0,2025-08-14 20:01:59
HHN41,Health and Hygiene,100,5500.0,0.030598,55.0,55.0,2025-08-14 20:01:59
HHH52,Health and Hygiene,250,23500.0,0.024259,94.0,94.0,2025-08-14 20:01:59
HHH21,Health and Hygiene,250,6000.0,0.015219,24.0,24.0,2025-08-14 20:01:59
HHR14,Health and Hygiene,500,22000.0,0.014878,44.0,44.0,2025-08-14 20:01:59
HHH88,Health and Hygiene,250,5500.0,0.034991,22.0,22.0,2025-08-14 20:01:59
HHV00,Health and Hygiene,100,14500.0,0.026614,145.0,145.0,2025-08-14 20:01:59
HHJ49,Health and Hygiene,250,45750.0,0.034564,183.0,183.0,2025-08-14 20:01:59
HHR58,Health and Hygiene,100,9700.0,0.021903,97.0,97.0,2025-08-14 20:01:59
HHE56,Health and Hygiene,100,4500.0,0.032271,45.0,45.0,2025-08-14 20:01:59
HHM35,Health and Hygiene,500,26000.0,0.026986,52.0,52.0,2025-08-14 20:01:59
SDJ19,Soft Drinks,1500,84000.0,0.095851,56.0,56.0,2025-08-14 20:01:59
SDD64,Soft Drinks,330,43890.0,0.178377,133.0,133.0,2025-08-14 20:01:59
SDZ87,Soft Drinks,1000,58000.0,0.159652,58.0,58.0,2025-08-14 20:01:59
SDY63,Soft Drinks,1500,42000.0,0.091962,28.0,28.0,2025-08-14 20:01:59
SDJ42,Soft Drinks,330,41910.0,0.158106,127.0,127.0,2025-08-14 20:01:59
SDW50,Soft Drinks,1000,159000.0,0.105434,159.0,159.0,2025-08-14 20:01:59
SDM97,Soft Drinks,1500,283500.0,0.104303,189.0,189.0,2025-08-14 20:01:59
SDA41,Soft Drinks,1500,58500.0,0.109229,39.0,39.0,2025-08-14 20:01:59
SDP63,Soft Drinks,1500,88500.0,0.091656,59.0,59.0,2025-08-14 20:01:59
SDC14,Soft Drinks,330,15840.0,0.099636,48.0,48.0,2025-08-14 20:01:59
SDR48,Soft Drinks,1500,297000.0,0.115618,198.0,198.0,2025-08-14 20:01:59
SDA75,Soft Drinks,1000,70000.0,0.092079,70.0,70.0,2025-08-14 20:01:59
SDL65,Soft Drinks,330,33000.0,0.114054,100.0,100.0,2025-08-14 20:01:59
SDO46,Soft Drinks,500,82500.0,0.13054,165.0,165.0,2025-08-14 20:01:59
SDQ66,Soft Drinks,330,62040.0,0.142457,188.0,188.0,2025-08-14 20:01:59
SDC31,Soft Drinks,1500,52500.0,0.099255,35.0,35.0,2025-08-14 20:01:59
SDL03,Soft Drinks,500,10000.0,0.156106,20.0,20.0,2025-08-14 20:01:59
SDF13,Soft Drinks,330,14520.0,0.096558,44.0,44.0,2025-08-14 20:01:59
SDL26,Soft Drinks,1000,121000.0,0.130607,121.0,121.0,2025-08-14 20:01:59
SDP53,Soft Drinks,500,62000.0,0.120252,124.0,124.0,2025-08-14 20:01:59
SDN14,Soft Drinks,1000,101000.0,0.149327,101.0,101.0,2025-08-14 20:01:59
SDL30,Soft Drinks,500,30000.0,0.16402,60.0,60.0,2025-08-14 20:01:59
SDC01,Soft Drinks,1000,122000.0,0.10867,122.0,122.0,2025-08-14 20:01:59
SDY64,Soft Drinks,1500,54000.0,0.168839,36.0,36.0,2025-08-14 20:01:59
SDV13,Soft Drinks,500,36500.0,0.097439,73.0,73.0,2025-08-14 20:01:59
SDE86,Soft Drinks,330,21120.0,0.164852,64.0,64.0,2025-08-14 20:01:59
SDZ91,Soft Drinks,500,55500.0,0.099822,111.0,111.0,2025-08-14 20:01:59
SDQ97,Soft Drinks,330,43560.0,0.086564,132.0,132.0,2025-08-14 20:01:59
SDQ58,Soft Drinks,330,33000.0,0.14282,100.0,100.0,2025-08-14 20:01:59
SDD97,Soft Drinks,330,20130.0,0.124603,61.0,61.0,2025-08-14 20:01:59
SDD85,Soft Drinks,330,47520.0,0.100836,144.0,144.0,2025-08-14 20:01:59
SDG66,Soft Drinks,1000,154000.0,0.124703,154.0,154.0,2025-08-14 20:01:59
SDE64,Soft Drinks,1000,49000.0,0.081728,49.0,49.0,2025-08-14 20:01:59
SDL19,Soft Drinks,330,46860.0,0.163308,142.0,142.0,2025-08-14 20:01:59
SDA77,Soft Drinks,330,19800.0,0.148206,60.0,60.0,2025-08-14 20:01:59
SDQ11,Soft Drinks,330,39270.0,0.167611,119.0,119.0,2025-08-14 20:01:59
SDG26,Soft Drinks,330,41910.0,0.116555,127.0,127.0,2025-08-14 20:01:59
SDJ40,Soft Drinks,1000,23000.0,0.131619,23.0,23.0,2025-08-14 20:01:59
SDT43,Soft Drinks,1500,103500.0,0.118848,69.0,69.0,2025-08-14 20:01:59
SDS92,Soft Drinks,500,13500.0,0.132994,27.0,27.0,2025-08-14 20:01:59
SDL84,Soft Drinks,1500,148500.0,0.173516,99.0,99.0,2025-08-14 20:01:59
SDP56,Soft Drinks,500,23000.0,0.146461,46.0,46.0,2025-08-14 20:01:59
SDU42,Soft Drinks,330,53790.0,0.161889,163.0,163.0,2025-08-14 20:01:59
SDS40,Soft Drinks,330,56100.0,0.101196,170.0,170.0,2025-08-14 20:01:59
SDE55,Soft Drinks,330,24090.0,0.122742,73.0,73.0,2025-08-14 20:01:59
SDG55,Soft Drinks,330,22770.0,0.175448,69.0,69.0,2025-08-14 20:01:59
SDT63,Soft Drinks,500,54500.0,0.100397,109.0,109.0,2025-08-14 20:01:59
SDJ57,Soft Drinks,500,38000.0,0.170467,76.0,76.0,2025-08-14 20:01:59
SDK28,Soft Drinks,500,72000.0,0.159666,144.0,144.0,2025-08-14 20:01:59
SDM71,Soft Drinks,500,72000.0,0.119258,144.0,144.0,2025-08-14 20:01:59
SDU02,Soft Drinks,1000,45000.0,0.140168,45.0,45.0,2025-08-14 20:01:59
MEF05,Meat,500,39000.0,0.082609,78.0,78.0,2025-08-14 20:01:59
MEL23,Meat,500,31500.0,0.08162,63.0,63.0,2025-08-14 20:01:59
MEH55,Meat,300,28200.0,0.075402,94.0,94.0,2025-08-14 20:01:59
MEF53,Meat,500,99000.0,0.088573,198.0,198.0,2025-08-14 20:01:59
MEM80,Meat,1000,169000.0,0.044418,169.0,169.0,2025-08-14 20:01:59
MEL45,Meat,500,77500.0,0.072904,155.0,155.0,2025-08-14 20:01:59
MED66,Meat,1000,187000.0,0.070788,187.0,187.0,2025-08-14 20:01:59
MEF84,Meat,300,29400.0,0.041653,98.0,98.0,2025-08-14 20:01:59
MEP45,Meat,500,31000.0,0.058013,62.0,62.0,2025-08-14 20:01:59
MET51,Meat,300,37800.0,0.089699,126.0,126.0,2025-08-14 20:01:59
MER16,Meat,500,28000.0,0.067914,56.0,56.0,2025-08-14 20:01:59
MEC76,Meat,1000,109000.0,0.07692,109.0,109.0,2025-08-14 20:01:59
MEQ75,Meat,1000,190000.0,0.070728,190.0,190.0,2025-08-14 20:01:59
MEJ16,Meat,300,42900.0,0.070463,143.0,143.0,2025-08-14 20:01:59
MEH15,Meat,500,20500.0,0.053088,41.0,41.0,2025-08-14 20:01:59
MEG11,Meat,500,86000.0,0.053392,172.0,172.0,2025-08-14 20:01:59
MEA43,Meat,1000,159000.0,0.064648,159.0,159.0,2025-08-14 20:01:59
MEG02,Meat,300,49500.0,0.072228,165.0,165.0,2025-08-14 20:01:59
MEZ79,Meat,1000,47000.0,0.059747,47.0,47.0,2025-08-14 20:01:59
MEM94,Meat,300,22800.0,0.057745,76.0,76.0,2025-08-14 20:01:59
MEU43,Meat,1000,198000.0,0.044195,198.0,198.0,2025-08-14 20:01:59
MEJ60,Meat,300,45000.0,0.08142,150.0,150.0,2025-08-14 20:01:59
MEW93,Meat,1000,76000.0,0.045167,76.0,76.0,2025-08-14 20:01:59
MEB37,Meat,500,40000.0,0.043054,80.0,80.0,2025-08-14 20:01:59
MEP83,Meat,300,37500.0,0.054503,125.0,125.0,2025-08-14 20:01:59
MEX45,Meat,500,25000.0,0.060857,50.0,50.0,2025-08-14 20:01:59
MER38,Meat,300,26100.0,0.053465,87.0,87.0,2025-08-14 20:01:59
MEJ87,Meat,500,39000.0,0.06725,78.0,78.0,2025-08-14 20:01:59
MEC73,Meat,300,58800.0,0.072887,196.0,196.0,2025-08-14 20:01:59
MET85,Meat,500,23000.0,0.049163,46.0,46.0,2025-08-14 20:01:59
MEG40,Meat,300,43200.0,0.048034,144.0,144.0,2025-08-14 20:01:59
MEV14,Meat,300,13500.0,0.072473,45.0,45.0,2025-08-14 20:01:59
MEY28,Meat,500,24000.0,0.089313,48.0,48.0,2025-08-14 20:01:59
MEE57,Meat,1000,61000.0,0.05633,61.0,61.0,2025-08-14 20:01:59
MEU80,Meat,300,21900.0,0.076408,73.0,73.0,2025-08-14 20:01:59
MEG68,Meat,1000,21000.0,0.075539,21.0,21.0,2025-08-14 20:01:59
MEX33,Meat,500,20500.0,0.086717,41.0,41.0,2025-08-14 20:01:59
MEP84,Meat,500,22000.0,0.057429,44.0,44.0,2025-08-14 20:01:59
MEE01,Meat,300,16200.0,0.07003,54.0,54.0,2025-08-14 20:01:59
MEZ82,Meat,500,82000.0,0.05604,164.0,164.0,2025-08-14 20:01:59
MED20,Meat,1000,91000.0,0.079742,91.0,91.0,2025-08-14 20:01:59
MEG95,Meat,300,19200.0,0.078184,64.0,64.0,2025-08-14 20:01:59
MEX39,Meat,500,86000.0,0.040023,172.0,172.0,2025-08-14 20:01:59
MEH49,Meat,300,11400.0,0.060752,38.0,38.0,2025-08-14 20:01:59
MEN71,Meat,500,24000.0,0.086521,48.0,48.0,2025-08-14 20:01:59
MEW33,Meat,1000,62000.0,0.043983,62.0,62.0,2025-08-14 20:01:59
MEB94,Meat,1000,159000.0,0.088573,159.0,159.0,2025-08-14 20:01:59
MED23,Meat,300,19200.0,0.088599,64.0,64.0,2025-08-14 20:01:59
BRG49,Breads,500,42000.0,0.106194,84.0,84.0,2025-08-14 20:01:59
BRY58,Breads,250,39750.0,0.117775,159.0,159.0,2025-08-14 20:01:59
BRL07,Breads,250,9500.0,0.094885,38.0,38.0,2025-08-14 20:01:59
BRY96,Breads,500,53500.0,0.098728,107.0,107.0,2025-08-14 20:01:59
BRI80,Breads,800,63200.0,0.098305,79.0,79.0,2025-08-14 20:01:59
BRW90,Breads,250,15750.0,0.067429,63.0,63.0,2025-08-14 20:01:59
BRU44,Breads,500,99000.0,0.073313,198.0,198.0,2025-08-14 20:01:59
BRC30,Breads,500,16500.0,0.087555,33.0,33.0,2025-08-14 20:01:59
BRG30,Breads,800,37600.0,0.110091,47.0,47.0,2025-08-14 20:01:59
BRF24,Breads,500,63000.0,0.115412,126.0,126.0,2025-08-14 20:01:59
BRB31,Breads,250,8500.0,0.076555,34.0,34.0,2025-08-14 20:01:59
BRY82,Breads,800,94400.0,0.077694,118.0,118.0,2025-08-14 20:01:59
BRN82,Breads,250,25750.0,0.103445,103.0,103.0,2025-08-14 20:01:59
BRW88,Breads,250,14250.0,0.073531,57.0,57.0,2025-08-14 20:01:59
BRO71,Breads,500,64000.0,0.063745,128.0,128.0,2025-08-14 20:01:59
BRT49,Breads,800,141600.0,0.081759,177.0,177.0,2025-08-14 20:01:59
BRJ72,Breads,800,105600.0,0.108634,132.0,132.0,2025-08-14 20:01:59
BRJ71,Breads,800,142400.0,0.089594,178.0,178.0,2025-08-14 20:01:59
BRB10,Breads,250,6500.0,0.114092,26.0,26.0,2025-08-14 20:01:59
BRX52,Breads,500,67500.0,0.107342,135.0,135.0,2025-08-14 20:01:59
BRJ03,Breads,800,109600.0,0.081337,137.0,137.0,2025-08-14 20:01:59
BRC44,Breads,250,35250.0,0.100716,141.0,141.0,2025-08-14 20:01:59
BRW98,Breads,500,88500.0,0.072824,177.0,177.0,2025-08-14 20:01:59
BRO79,Breads,800,141600.0,0.117053,177.0,177.0,2025-08-14 20:01:59
BRL75,Breads,800,128800.0,0.083323,161.0,161.0,2025-08-14 20:01:59
BRH71,Breads,250,13750.0,0.06706,55.0,55.0,2025-08-14 20:01:59
BRN04,Breads,250,30750.0,0.074308,123.0,123.0,2025-08-14 20:01:59
BRL64,Breads,800,72800.0,0.102641,91.0,91.0,2025-08-14 20:01:59
BRF35,Breads,250,36000.0,0.074011,144.0,144.0,2025-08-14 20:01:59
BRE87,Breads,500,29000.0,0.115102,58.0,58.0,2025-08-14 20:01:59
BRV05,Breads,800,114400.0,0.107916,143.0,143.0,2025-08-14 20:01:59
BRH42,Breads,250,40000.0,0.067751,160.0,160.0,2025-08-14 20:01:59
BRI09,Breads,250,18250.0,0.070935,73.0,73.0,2025-08-14 20:01:59
BRX87,Breads,800,95200.0,0.085213,119.0,119.0,2025-08-14 20:01:59
BRC43,Breads,250,29000.0,0.078846,116.0,116.0,2025-08-14 20:01:59
BRO73,Breads,500,49000.0,0.113921,98.0,98.0,2025-08-14 20:01:59
HDW82,Hard Drinks,1000,28000.0,0.032464,28.0,28.0,2025-08-14 20:01:59
HDY22,Hard Drinks,1000,115000.0,0.051814,115.0,115.0,2025-08-14 20:01:59
HDN21,Hard Drinks,700,43400.0,0.050903,62.0,62.0,2025-08-14 20:01:59
HDV46,Hard Drinks,500,47000.0,0.049315,94.0,94.0,2025-08-14 20:01:59
HDF33,Hard Drinks,500,72000.0,0.041409,144.0,144.0,2025-08-14 20:01:59
HDH45,Hard Drinks,500,10000.0,0.02845,20.0,20.0,2025-08-14 20:01:59
HDX76,Hard Drinks,1000,111000.0,0.051298,111.0,111.0,2025-08-14 20:01:59
HDZ36,Hard Drinks,1000,185000.0,0.059282,185.0,185.0,2025-08-14 20:01:59
HDS75,Hard Drinks,500,36000.0,0.039345,72.0,72.0,2025-08-14 20:01:59
HDG19,Hard Drinks,700,51100.0,0.034682,73.0,73.0,2025-08-14 20:01:59
HDY19,Hard Drinks,700,139300.0,0.040904,199.0,199.0,2025-08-14 20:01:59
HDP55,Hard Drinks,500,59000.0,0.02642,118.0,118.0,2025-08-14 20:01:59
HDK95,Hard Drinks,700,70700.0,0.041522,101.0,101.0,2025-08-14 20:01:59
HDY79,Hard Drinks,1000,55000.0,0.025271,55.0,55.0,2025-08-14 20:01:59
HDL09,Hard Drinks,500,66000.0,0.050602,132.0,132.0,2025-08-14 20:01:59
HDV22,Hard Drinks,700,40600.0,0.027006,58.0,58.0,2025-08-14 20:01:59
HDW28,Hard Drinks,700,49000.0,0.054222,70.0,70.0,2025-08-14 20:01:59
HDW16,Hard Drinks,500,42500.0,0.034387,85.0,85.0,2025-08-14 20:01:59
HDJ91,Hard Drinks,700,24500.0,0.048237,35.0,35.0,2025-08-14 20:01:59
HDX20,Hard Drinks,700,99400.0,0.032474,142.0,142.0,2025-08-14 20:01:59
HDR41,Hard Drinks,500,40500.0,0.053664,81.0,81.0,2025-08-14 20:01:59
HDU44,Hard Drinks,700,16100.0,0.026361,23.0,23.0,2025-08-14 20:01:59
HDS55,Hard Drinks,500,22000.0,0.045061,44.0,44.0,2025-08-14 20:01:59
HDU82,Hard Drinks,500,57500.0,0.036854,115.0,115.0,2025-08-14 20:01:59
HDY20,Hard Drinks,1000,33000.0,0.059707,33.0,33.0,2025-08-14 20:01:59
HDG62,Hard Drinks,700,121100.0,0.045888,173.0,173.0,2025-08-14 20:01:59
HDF86,Hard Drinks,700,35700.0,0.036819,51.0,51.0,2025-08-14 20:01:59
HDX31,Hard Drinks,1000,123000.0,0.049183,123.0,123.0,2025-08-14 20:01:59
STW99,Starchy Foods,400,51600.0,0.063226,129.0,129.0,2025-08-14 20:01:59
STD44,Starchy Foods,400,21200.0,0.059952,53.0,53.0,2025-08-14 20:01:59
STQ27,Starchy Foods,400,31600.0,0.041622,79.0,79.0,2025-08-14 20:01:59
STB15,Starchy Foods,1000,134000.0,0.045547,134.0,134.0,2025-08-14 20:01:59
STW96,Starchy Foods,500,35000.0,0.068107,70.0,70.0,2025-08-14 20:01:59
STS78,Starchy Foods,1000,110000.0,0.048894,110.0,110.0,2025-08-14 20:01:59
STN72,Starchy Foods,500,85500.0,0.056224,171.0,171.0,2025-08-14 20:01:59
STJ61,Starchy Foods,400,28800.0,0.079789,72.0,72.0,2025-08-14 20:01:59
STR14,Starchy Foods,400,30400.0,0.043072,76.0,76.0,2025-08-14 20:01:59
STI64,Starchy Foods,1000,58000.0,0.06832,58.0,58.0,2025-08-14 20:01:59
STN68,Starchy Foods,500,81000.0,0.042992,162.0,162.0,2025-08-14 20:01:59
STX61,Starchy Foods,400,74800.0,0.07496,187.0,187.0,2025-08-14 20:01:59
STG88,Starchy Foods,500,59500.0,0.060016,119.0,119.0,2025-08-14 20:01:59
STT41,Starchy Foods,400,53600.0,0.061907,134.0,134.0,2025-08-14 20:01:59
STB07,Starchy Foods,1000,88000.0,0.049381,88.0,88.0,2025-08-14 20:01:59
STG27,Starchy Foods,400,11600.0,0.057873,29.0,29.0,2025-08-14 20:01:59
STC96,Starchy Foods,500,72500.0,0.073319,145.0,145.0,2025-08-14 20:01:59
STU78,Starchy Foods,1000,121000.0,0.073739,121.0,121.0,2025-08-14 20:01:59
STM41,Starchy Foods,400,59600.0,0.06091,149.0,149.0,2025-08-14 20:01:59
STT39,Starchy Foods,500,91000.0,0.049105,182.0,182.0,2025-08-14 20:01:59
STD23,Starchy Foods,500,14000.0,0.056051,28.0,28.0,2025-08-14 20:01:59
STO75,Starchy Foods,400,38400.0,0.050148,96.0,96.0,2025-08-14 20:01:59
STR37,Starchy Foods,1000,169000.0,0.063075,169.0,169.0,2025-08-14 20:01:59
STM89,Starchy Foods,500,41500.0,0.046048,83.0,83.0,2025-08-14 20:01:59
STD94,Starchy Foods,400,76000.0,0.042255,190.0,190.0,2025-08-14 20:01:59
STL05,Starchy Foods,1000,130000.0,0.052482,130.0,130.0,2025-08-14 20:01:59
STQ63,Starchy Foods,400,65200.0,0.06797,163.0,163.0,2025-08-14 20:01:59
STE24,Starchy Foods,500,39000.0,0.078437,78.0,78.0,2025-08-14 20:01:59
STT93,Starchy Foods,400,68800.0,0.064306,172.0,172.0,2025-08-14 20:01:59
STW18,Starchy Foods,400,60800.0,0.071471,152.0,152.0,2025-08-14 20:01:59
STM67,Starchy Foods,1000,67000.0,0.075139,67.0,67.0,2025-08-14 20:01:59
STG83,Starchy Foods,500,72000.0,0.068944,144.0,144.0,2025-08-14 20:01:59
STY76,Starchy Foods,400,70400.0,0.058821,176.0,176.0,2025-08-14 20:01:59
BKV77,Breakfast,200,37400.0,0.03109,187.0,187.0,2025-08-14 20:01:59
BKD23,Breakfast,300,10200.0,0.044982,34.0,34.0,2025-08-14 20:01:59
BKN56,Breakfast,400,31600.0,0.048337,79.0,79.0,2025-08-14 20:01:59
BKK40,Breakfast,400,40400.0,0.05516,101.0,101.0,2025-08-14 20:01:59
BKO21,Breakfast,400,56400.0,0.066539,141.0,141.0,2025-08-14 20:01:59
BKW91,Breakfast,200,35600.0,0.033502,178.0,178.0,2025-08-14 20:01:59
BKK17,Breakfast,400,76800.0,0.042824,192.0,192.0,2025-08-14 20:01:59
BKA57,Breakfast,200,16400.0,0.061213,82.0,82.0,2025-08-14 20:01:59
BKI58,Breakfast,200,22600.0,0.065074,113.0,113.0,2025-08-14 20:01:59
BKO89,Breakfast,400,37600.0,0.043668,94.0,94.0,2025-08-14 20:01:59
BKO44,Breakfast,300,54000.0,0.051359,180.0,180.0,2025-08-14 20:01:59
BKT52,Breakfast,300,9900.0,0.04897,33.0,33.0,2025-08-14 20:01:59
BKW68,Breakfast,200,12000.0,0.049953,60.0,60.0,2025-08-14 20:01:59
BKY48,Breakfast,200,19400.0,0.055375,97.0,97.0,2025-08-14 20:01:59
BKS21,Breakfast,200,35400.0,0.061583,177.0,177.0,2025-08-14 20:01:59
BKF58,Breakfast,400,63200.0,0.05241,158.0,158.0,2025-08-14 20:01:59
BKO66,Breakfast,300,47100.0,0.053632,157.0,157.0,2025-08-14 20:01:59
BKJ09,Breakfast,200,10400.0,0.045433,52.0,52.0,2025-08-14 20:01:59
BKA90,Breakfast,400,45200.0,0.049818,113.0,113.0,2025-08-14 20:01:59
BKO55,Breakfast,200,36400.0,0.068102,182.0,182.0,2025-08-14 20:01:59
BKO13,Breakfast,400,60400.0,0.033485,151.0,151.0,2025-08-14 20:01:59
BKZ44,Breakfast,200,21400.0,0.066099,107.0,107.0,2025-08-14 20:01:59
BKV66,Breakfast,400,78000.0,0.061469,195.0,195.0,2025-08-14 20:01:59
BKE07,Breakfast,200,16400.0,0.050275,82.0,82.0,2025-08-14 20:01:59
SEP26,Seafood,700,103600.0,0.037851,148.0,148.0,2025-08-14 20:01:59
SEY33,Seafood,300,43800.0,0.036974,146.0,146.0,2025-08-14 20:01:59
SEY81,Seafood,300,42300.0,0.065229,141.0,141.0,2025-08-14 20:01:59
SEP75,Seafood,700,53900.0,0.033285,77.0,77.0,2025-08-14 20:01:59
SEJ79,Seafood,300,59700.0,0.041537,199.0,199.0,2025-08-14 20:01:59
SES65,Seafood,700,134400.0,0.063687,192.0,192.0,2025-08-14 20:01:59
SES62,Seafood,700,77000.0,0.037605,110.0,110.0,2025-08-14 20:01:59
SEO14,Seafood,500,27500.0,0.048294,55.0,55.0,2025-08-14 20:01:59
SEW88,Seafood,700,120400.0,0.050758,172.0,172.0,2025-08-14 20:01:59
SER07,Seafood,300,6300.0,0.03082,21.0,21.0,2025-08-14 20:01:59
SEO90,Seafood,700,85400.0,0.032313,122.0,122.0,2025-08-14 20:01:59
SEN10,Seafood,700,20300.0,0.042226,29.0,29.0,2025-08-14 20:01:59
SEB39,Seafood,300,22500.0,0.060249,75.0,75.0,2025-08-14 20:01:59
SEG81,Seafood,500,69000.0,0.046059,138.0,138.0,2025-08-14 20:01:59
SEE98,Seafood,700,109900.0,0.047816,157.0,157.0,2025-08-14 20:01:59
SEO87,Seafood,300,16800.0,0.063141,56.0,56.0,2025-08-14 20:01:59
SEI56,Seafood,700,98000.0,0.046388,140.0,140.0,2025-08-14 20:01:59
SEM34,Seafood,300,44400.0,0.064231,148.0,148.0,2025-08-14 20:01:59
SCH28,Spices and Condiments,200,8200.0,0.031655,41.0,41.0,2025-08-14 20:01:59
SCD53,Spices and Condiments,200,26400.0,0.037073,132.0,132.0,2025-08-14 20:01:59
SCU98,Spices and Condiments,50,1550.0,0.010295,31.0,31.0,2025-08-14 20:01:59
SCM39,Spices and Condiments,100,6300.0,0.039691,63.0,63.0,2025-08-14 20:01:59
SCC14,Spices and Condiments,50,5300.0,0.025915,106.0,106.0,2025-08-14 20:01:59
SCP90,Spices and Condiments,50,9450.0,0.0165,189.0,189.0,2025-08-14 20:01:59
SCN32,Spices and Condiments,100,17800.0,0.020572,178.0,178.0,2025-08-14 20:01:59
SCU58,Spices and Condiments,50,5100.0,0.022426,102.0,102.0,2025-08-14 20:01:59
SCO79,Spices and Condiments,200,35400.0,0.035472,177.0,177.0,2025-08-14 20:01:59
SCF98,Spices and Condiments,50,6550.0,0.013199,131.0,131.0,2025-08-14 20:01:59
SCV18,Spices and Condiments,200,5400.0,0.029931,27.0,27.0,2025-08-14 20:01:59
SCT44,Spices and Condiments,100,18500.0,0.037336,185.0,185.0,2025-08-14 20:01:59
SCP51,Spices and Condiments,100,5300.0,0.033954,53.0,53.0,2025-08-14 20:01:59
SCR93,Spices and Condiments,50,1950.0,0.010313,39.0,39.0,2025-08-14 20:01:59
SCU73,Spices and Condiments,200,31400.0,0.039888,157.0,157.0,2025-08-14 20:01:59
SCN17,Spices and Condiments,100,19700.0,0.029548,197.0,197.0,2025-08-14 20:01:59
SCV57,Spices and Condiments,100,12900.0,0.030581,129.0,129.0,2025-08-14 20:01:59
SCB26,Spices and Condiments,100,12500.0,0.027684,125.0,125.0,2025-08-14 20:01:59
SCK20,Spices and Condiments,200,19600.0,0.01651,98.0,98.0,2025-08-14 20:01:59
SCH16,Spices and Condiments,100,15600.0,0.028866,156.0,156.0,2025-08-14 20:01:59
SCE94,Spices and Condiments,50,4950.0,0.025297,99.0,99.0,2025-08-14 20:01:59
SCU65,Spices and Condiments,100,18400.0,0.01098,184.0,184.0,2025-08-14 20:01:59
SCA14,Spices and Condiments,50,6500.0,0.035074,130.0,130.0,2025-08-14 20:01:59
SCO30,Spices and Condiments,50,5300.0,0.021967,106.0,106.0,2025-08-14 20:01:59
SCS28,Spices and Condiments,100,6200.0,0.033733,62.0,62.0,2025-08-14 20:01:59
SCL21,Spices and Condiments,100,7800.0,0.028201,78.0,78.0,2025-08-14 20:01:59
SCH33,Spices and Condiments,200,9000.0,0.023272,45.0,45.0,2025-08-14 20:01:59
SCH10,Spices and Condiments,200,5800.0,0.021391,29.0,29.0,2025-08-14 20:01:59
SCL80,Spices and Condiments,200,19800.0,0.03463,99.0,99.0,2025-08-14 20:01:59
SCS08,Spices and Condiments,100,16200.0,0.038896,162.0,162.0,2025-08-14 20:01:59
SCW23,Spices and Condiments,100,6100.0,0.026107,61.0,61.0,2025-08-14 20:01:59
SCR46,Spices and Condiments,100,15200.0,0.015178,152.0,152.0,2025-08-14 20:01:59
SCZ42,Spices and Condiments,100,9700.0,0.023864,97.0,97.0,2025-08-14 20:01:59
SCH35,Spices and Condiments,100,2600.0,0.021487,26.0,26.0,2025-08-14 20:01:59
SCG87,Spices and Condiments,50,3300.0,0.010558,66.0,66.0,2025-08-14 20:01:59
SCT21,Spices and Condiments,50,8800.0,0.010318,176.0,176.0,2025-08-14 20:01:59
SCJ84,Spices and Condiments,50,4000.0,0.038639,80.0,80.0,2025-08-14 20:01:59
SCE03,Spices and Condiments,50,9000.0,0.037944,180.0,180.0,2025-08-14 20:01:59
SCI31,Spices and Condiments,50,4800.0,0.015901,96.0,96.0,2025-08-14 20:01:59
SCC83,Spices and Condiments,100,14600.0,0.022918,146.0,146.0,2025-08-14 20:01:59
SCE30,Spices and Condiments,200,17200.0,0.038045,86.0,86.0,2025-08-14 20:01:59
SCH79,Spices and Condiments,200,29000.0,0.037517,145.0,145.0,2025-08-14 20:01:59
SCV08,Spices and Condiments,200,10200.0,0.014785,51.0,51.0,2025-08-14 20:01:59
SCL81,Spices and Condiments,50,2800.0,0.027597,56.0,56.0,2025-08-14 20:01:59
SCW91,Spices and Condiments,200,36200.0,0.020633,181.0,181.0,2025-08-14 20:01:59
SCY11,Spices and Condiments,50,6550.0,0.012513,131.0,131.0,2025-08-14 20:01:59
